替代医学,替代醫學（英语：alternative medicine、 fringe medicine、pseudomedicine或questionable medicine，也称另类医学）指任何声称产生医疗效果，但并非源於科学方法收集证据的医疗实践。替代医学不是生物医学的一部分，由于其疗效宣稱與科學共识及已確立的科學定律矛盾，所以它们通常是被证明无效的、未经证明的，或者无法证明的。替代医学包括各種衛生保健實踐、保健產品和療法，其在生物學角度上令人覺得貌似是合理的，但不是經過充分測試、與證據和科學矛盾，甚至是對人體有害或有毒 。替代醫學的例子包括順勢療法、自然療法、脊椎按摩療法、能量醫學、各種形式的針灸、中國傳統醫學、阿育吠陀醫學、柔道整復術、信仰療法。检测替代醫學疗效的費用龐大，美國政府曾花费高达25億美元来测试各类替代医学。然而与虛假治療（即使用安慰劑）相比，幾乎沒有一種替代疗法能表現出更佳的疗效。 另类医学是與常規醫學治療併用的替代醫學，是一種使用它可以「補充」治療（提高療效）的「信念」，但其沒有得到科學方法證實。CAM是補充和替代醫學（英语：complementary and alternative medicine）的英語縮寫。整合医学是指替代醫學和循證醫學的結合。 另類醫學診斷和治療不包括在醫學院講授的、以科學為基的治療。替代療法缺乏科學的驗證，及其效果沒有被證明或被科學否定。另類療法通常建基於宗教、傳統、迷信、信仰、信念、超自然力量、偽科學、錯誤的推理、宣傳和欺詐。每一个國家對替代醫學和醫療服務提供者的監管和許可都不盡相同。 替代醫學受到科學界的批評通常為使用誤導性陳述、庸醫、胡說八道、偽科學、反科學、欺詐和使用蹩脚的科學方法。对替代醫學的推廣亦被指責为危險和不道德的。对没有科学依据的替代醫學进行檢測也被指責浪費稀缺的醫療研究資源。批評者說：「真的沒有像替代醫學一樣的東西，只是替代醫學支持者認為是可行的，但常規醫學則不同意」「能否有合理的『替代』 [ 醫學基於證據 ] ？」
人体解剖学方位,人體解剖學方位是解剖學中用來描述人體器官的相對位置、以及運動方向的標準術語，以兩手放在身體兩側，手掌向前标准姿势为准。 在人体解剖学中，下列方位术语的含义为： 上：靠近头部的。在描述四肢时，也称作近侧。在足，也称作背侧。 下：靠近足部的。在描述四肢时，也称作远侧。在足，也称作足底侧。 前：靠近腹部的。在手掌，也称作掌侧。 后：靠近背部的。在手掌，也称作背侧。 内侧：靠近正中矢状面的。在描述前臂时，也称作尺侧；在描述小腿时，也称作胫侧。 外侧：远离正中矢状面的。在描述前臂时，也称作桡侧；在描述小腿时，也称作腓侧。描述局部器官时，还有： 内：靠近内腔的。 外：远离内腔的。 浅：靠近身体或表面的。 深：远离身体或表面的。
麻醉學,麻醉學（英语：Anesthesia、Anesthesiology、Anaesthesia、Anaesthetics），是一門運用藥物和其他方法，來令病人对手术、医用诊断或治疗手段失去知覺的醫學科目，目的在降低或避免病人不适甚至痛苦。
咬伤,咬伤是外伤的一种，由动物撕咬导致，常见猫、狗、蛇类咬伤。被人咬致伤也可包括在内。根据动物种类不同，对咬伤的处置主要有防止伤口感染、防止传染病、防中毒及止血等措施。
抗生素滥用,抗生素滥用（或称抗生素误用、过度使用抗生素），是指对公共健康造成严重影响的抗生素滥用或过度使用。对抗生素产生抗药性的细菌正在成为日益严重的威胁，并且变得越来越普遍。这种过度使用导致生命产生多重抗药性而面临 “ 超级细菌感染 ” ，而这些细菌有时来自相对无害的细菌。抗生素的误用也置病人于不必要的抗药性风险中。
抗生素抗藥性,"抗生素抗藥性（antibiotic resistance）是抗藥性的一種形式，藉此特性，一些微生物亞群體，通常是細菌種，能夠在暴露於一或多種抗生素之下得以生存；對多種抗生素具抗藥性的病原體被視為具有多重抗藥性（multidrug resistant，MDR），或更通俗地稱之超級細菌（superbugs）。微生物演化對抗生素產生抵抗力。抗生素抗藥性是當代醫學一個日益嚴重的現象，已成為21世紀超級重要的公共健康議題之一，特別是因為它涉及到病原微生物（此術語特別指有關引起人類疾病的生物）。在最簡單的情況下，抗藥性的有機體可能獲得第一線抗生素的抵抗力，從而需要使用二線藥物。通常，選用第一線藥物是根據安全性、易取得和成本等的考量；二線藥物則通常是廣效的、有個不受歡迎的副作用、以及比較昂貴，或是情勢急迫，局部沒有效果。某些MDR病原體，相繼獲得第二、甚至第三線抗生素的抗藥性，典型的情況像是金黃色葡萄球菌（Staphylococcus aureus）的院內感染。某些病原體如綠膿桿菌（Pseudomonas aeruginosa）還具有高水準的內在抗藥性。 由於不斷增長的患病率和發病率，MDR病原菌通常用來代表陸續增加的常見縮寫：MRSA（抗藥性金黃色葡萄球菌，Methicillin-resistant Staphylococcus aureus）大概是最有名的，但其他還有像是VISA（萬古黴素敏感性減低金黃色葡萄球菌，vancomycin-intermediate S. aureus）、VRSA（抗萬古黴素金黃色葡萄球菌，vancomycin-resistant S. aureus）、ESBL（超廣效β-內醯胺酶，Extended spectrum beta-lactamase），VRE（抗萬古黴素腸球菌，Vancomycin-resistant Enterococcus）、MRAB（多重抗藥性鮑氏不動桿菌，Multidrug-resistant A. baumannii） , CRE（抗碳青黴烯類腸桿菌，Carbapenem resistant"
天閹,天閹，亦称天宦、隱宮，意思是男子而先天性阴茎短小，甚至缺失；或是非男非女的陰陽人。 據元代陶宗儀《南村輟耕錄·卷二十八》「黃門：世有男子雖娶婦而終身無嗣育者，謂之天閹，世俗則命之曰黃門。」《钦定古今图书集成·医部汇考二百》： “ 天宦者，谓之天阉。不生前阴，即有而小缩，不挺不长，不能生子。此先天所生之不足也。 ” 有名的患者是汉哀帝、漢武陽侯、晉廢帝海西公、北齊臨潼令李庶、宋朝太尉高俅，而汉哀帝与董贤之间产生了断袖之癖的典故。《凌霄一士随笔》記載清代刑部尚书潘祖荫和帝师翁同龢同为天阉： “ 潘祖荫有洁癖，不与其妻同寝处。顷阅陈庆溎《归里清谈》，则潘氏乃天阉也。据云： ‘ 尚书天阉，与翁常熟同。一门生不知，初谒时，询问老师几位世兄，尚书曰： ‘ 汝不知我天阉乎？ ’ ’ 同光间潘翁齐名，号为京朝清流宗主而竟复同为天阉，斯亦奇矣。 ” 明代李时珍在《本草纲目·卷五十二·人傀》提到： “ 夫乾为父，坤为母，常理也。而有五种非男不可为父，五种非女不可为母，何也？岂非男得阳气之亏，而女得阴气之塞耶？五不女，螺、纹、鼓、角、脉也。螺者，牝窍内旋有物如螺也。纹者，窍小即实女也。鼓者，无窍如鼓。角者，有物如角，古名阴挺是也。脉者，一生经水不调及崩带之类是也。五不男，天、犍、漏、怯、变也。天者，阳痿不用，古云天宦是也。犍者，阳势阉去，寺人是也。漏者，精寒不固，常自遗泻也。怯者，举而不强，或见敌不兴也。变者，体兼男女，俗名二形，《晋书》以为乱气所生，谓之人痾。其类有三，有值男即女值女即男者，有半月阴半月阳者，有可妻不可夫者 。此皆具体而无用者也。
细胞凋亡,细胞凋亡（英语：apoptosis，源自希臘語：απόπτωσις，有 “ 堕落、死亡 ” 之意），為一種細胞程序性死亡。相对于细胞坏死（necrosis），细胞凋亡是细胞主动实施的。細胞凋亡一般由生理或病理性因素引起。而細胞壞死則主要為缺氧造成，两者可以很容易通过观察区分开来。在细胞凋亡过程中，细胞缩小，DNA被核酸内切酶降解成180bp-200bp片段屬於有層次之斷裂，（可以通过凝胶电泳证明），而细胞坏死时，细胞肿胀，细胞膜被破坏，通透性改变。细胞器散落到细胞间质，需要巨噬细胞去清除，结果是该局部组织发炎。相比起细胞坏死，细胞凋亡是更常见的细胞死亡形式。 细胞凋亡受到抑凋亡因子和促凋亡因子的调控。
芳香療法,芳香療法 ( Aromatherapy ) ，簡稱芳療，是指藉由芳香植物所萃取出的精油 ( essential oil ) 做為媒介，並以按摩、泡澡、薰香等方式經由呼吸道或皮膚吸收進入體內，來達到舒緩精神壓力與增進身體健康的一種自然療法。芳香療法起源於古埃及，近代盛行於歐洲，是一种不被主流医学承认的另类医学。 芳香療法使用的植物材料和芳香植物油，包括精油和其它芳香化合物，用於改變人的情緒，認知，心理和身體健康的目的。它可以提供作為一種輔助療法，或者更有爭議的是，作為替代醫學的形式。輔助療法可以配合規範治療，替代藥物，而不是傳統的西方醫學，以證據為基礎的治療。 芳香療法師，專門使用芳香療法，利用混合治療級別的精油，通過局部使用方法，包括按摩，吸入或浸水去激發所希望的效果。 沒有良好的醫療證據表明，芳香療法可以預防或治愈任何疾病，但它可能有助於改善整體的健康 . 過去由於科技所限，芳香療法一向都只能採用由天然芳香植物所萃取出的媒介。隨著有機化學的發展，現在很多香味都可以透過化學方法人工合成。不過，這些化學製成的人工香精，其功效往往不及天然的純質精油。
心收縮不全,心跳停止（asystole，/əˈsɪstəliː/）也稱為無心律，是指心臟無電氣活動的狀態，因此心肌不會收縮，也不會有供應血液給身體各部位。心跳停止是在醫學上可以判定臨床死亡或宣告死亡的條件之一。 心跳停止會以心肺复苏（CPR）配合注射像肾上腺素的升血壓藥進行治療，有時一些潛藏的可逆原因可以偵測及治療（所謂的Hs及Ts，例如低鉀血症hypokalaemia）。許多治療方式以往建議用在無心律的情形，但現在都已不建議使用，像是去顫（已確定對於無心律無效，以往其實只能用在非常微弱的心室顫動）以及注射阿托品（現在大部份的主要國際組織都不建議此治療方式）。若有需要，心跳停止可以用每3-5分鐘注射1mg的腎上腺素來治療。每3-5分鐘注射40單位的抗利尿激素可以代替第一劑及/或第二劑的腎上腺素，但其結果和腎上腺素相近。 若心搏停止中患者又出現心電圖無心律的情形，其存活率會比可以由去顫恢復心律的患者要低很多。無心律本身不是「可電擊復律心律」。即使有急救，在院外的存活率仍低於2 % 。
先兆,先兆（英语：aura）是指癫痫开始发作之前患者的最先感觉。此时患者仍意识清醒，记忆完整。先兆的具体表现因人而异。根据患者事后描述，先兆常包括看到怪异的光、闻到难闻的气味或出现各种错觉和幻觉等，持续时间从几秒钟到几分钟不等。可以将先兆分为以下几种： 躯体感觉性先兆 视觉先兆 听觉先兆 嗅觉先兆 味觉先兆 情绪先兆 精神性先兆 其他先兆不同先兆的先兆常代表不同的痫灶部位，因而可以为判断痫灶提供重要线索，具有重要的临床意义。同时，先兆的出现也是给患者的警告信号，以供患者及时采取必要的保护措施。 == 参考文献 ==
自體免疫性疾病,自體免疫性疾病（Autoimmune disease，缩写为AID），亦作自體免疫問題，是人體內的異常的免疫反應攻擊了正常細胞。至少有80種自體免疫性疾病。身體任何部位都可能發生。常見症狀包括輕度發燒，感覺疲倦。症狀常常快速出現與消退。 所謂異常的免疫能力，就是認友為敵，把自己身體裡本來不是病毒或細菌的東西，當成病毒或細菌來攻擊，希望將之驅出體外。人體內免疫系統的抗體原本是針對外來的抗原或體內不正常的細胞（如腫瘤細胞）進行攻擊與清除，是保護身體的一種生理機制。但在一些情形下，免疫系統可能會產生出對抗自己身體內正常細胞（甚至細胞內的各種正常組成部份）的抗體，造成不正常的過度發炎反應或是組織傷害，進而影響身體健康造成疾病。這些認友為敵、攻擊不該攻擊對象的抗體，便稱為自體免疫抗體（Autoantibody，亦作自體抗體）。 目前發生原因仍不明確。某些自體性免疫疾病如家族性紅斑性狼瘡以及某些案例中是由感染或其他環境因子誘發。一般認為是自體免疫造成的常見疾病包括乳糜瀉，1型糖尿病，格雷夫斯病，炎症性肠病，多發性硬化症，牛皮癬，類風濕性關節炎和系統性紅斑狼瘡。診斷上難以鑑定。 治療方式取決於病情的類型和嚴重程度，常使用非甾體抗炎藥（NSAIDs）和免疫抑制劑，也可使用靜脈免疫球蛋白。治療會改善症狀，但通常不能治癒這些疾病。 美國約有2400萬（7 % ）人受到自體免疫性疾病的影響。女性發生比例較男性高。通常在成年期間開始發生。自身免疫性疾病在20世紀初第一次被描述。
驗屍,驗屍亦稱屍體解剖、屍體检验、屍檢，是一個徹底檢查屍體的醫療程序，以確定死亡的原因和方式並評估任何可能存在的疾病或損傷。通常由病理學家、法醫或驗屍官等專門人員行驗屍工作。
條碼給藥系統,條碼給藥系統（Bar Code Medication Administration）簡稱BCMA，是在醫療產業中配合給藥的條碼系統，可以預防給藥錯誤，提昇給藥的品質及安全性。條碼給藥系統的整體目標是提昇給藥的準確性、預防失誤、並且可以記錄給藥資訊。 條碼給藥系統包括讀條碼機，有無線通訊的可攜式電腦或是桌上型電腦、電腦伺服器以及軟體。當護理人員將藥給住院病人時，可以掃描病人手腕腕帶上的條碼，確認是正確的病人，接著可以掃描藥袋上的條碼，護理人員及軟體可以確認是在正確時間、以正確劑量、正確給藥方式提供的正確藥品（5 rights）。條碼給藥系統設計的目的是在協助護理人員確認給藥的正確性，系統無法取代護理人員的專業知識及專業判斷。 條碼給藥系統是於1995年在美國堪薩斯州托皮卡的Colmery-O'Neil退伍军人医疗中心開始實行，此系統是因護理人員看到租車系統中使用條碼，引發靈感而導入。美國退伍軍人事務部在1999年至2001年之間將此系統推廣到161個醫療機構。Cummings等人為了減少醫療失誤，建議醫院導入條碼給藥系統，他們也建議醫院在等待導入RFID系統前先導入此一系統，不過也提到要導入此一系統需要仔細的計劃，以及在工作模式上的深度調整。
良性肿瘤,良性肿瘤（英語：benign tumor）是肿瘤的一种，通常区别于恶性肿瘤。良性肿瘤的生长速度缓慢，呈膨胀性生长，表面较光滑。
良性,在醫學上，良性（Benignity）源自拉丁文的benignus，是指長期來說對身體無害或影響較小的疾病，其相反詞為惡性。 良性的疾病可能會造成身體的不適，但不會危及生命，例如大部份的頭痛都屬於良性的，不過也有少部份的頭痛會危及生命。 在肿瘤学中良性肿瘤是指維持其局限性，不會侵襲及破壞其他器官的肿瘤。肿瘤学以外良性顱內壓升高 慢性疲勞症候群 良性陣發性姿勢性眩暈 良性前列腺增生症 良性間日瘧（由間日瘧原蟲或卵形瘧原蟲造成的瘧疾）
生物医学,生物医学（英语：Biomedical sciences or Biomedicine）是医学的分支，负责将生物技术和其他自然科学理论应用于临床实践。 生物医学主要运用生物学和生理学的知识。 生物医学与健康和生物学相关领域有关联，并且从上世纪以来一直在健康系统中扮演着重要的角色。生物医学有许多的分支学科和专业领域，其名称通常以 “ 生物- ” （bio-）开头，如： 分子生物学，生物化学，生物技术，细胞生物学 胚胎学， 纳米生物技术，生物工程，实验室医学生物学， 细胞遗传学，遗传学，基因疗法 生物信息学，生物统计学，系统生物学， 微生物学，病毒学，寄生虫学 生理学，病理学， 药理毒理学，许多人认为生命科学可以应用于医学。
遺體捐贈,遺體捐贈指在個體死亡之後，基於教育或研究用途捐獻遺體的行為。
體液,體液（Body fluid），包括血液、腦脊髓液、胃液、消化液、精液、唾液、淚液、汗液、尿液、陰道分泌液等。 在有疾病的狀態下，也會產生一些平常量少不易偵測到的體液，如肋膜積液（又稱胸水）、腹腔積液（又稱腹水）、心包膜積液、關節積液、各器官的囊腫（cyst）積液等等。
脑死,脑死（或称脑死亡，英语：Brain death），作為死亡判定的準則之一，通常指包括脑干在内的全腦部功能丧失的不可逆转的状态。近年以来，脑死已经成为判断死亡的一个重要标志。一個人若停止呼吸二至五分鐘以上，可能會造成腦死現象。 随着医学科技的发展，病人的心跳、呼吸、血压等生命体征都可以通过一系列药物和先进设备加以逆转或长期维持。但是如果脑干发生结构性损伤破坏，无论采取何种医疗手段最终都会发展为心脏死亡。因此，与心脏死亡相比，許多學者相信，脑死亡的标准更可靠。在許多國家的法律中，皆採納腦死作為死亡的依據。但在醫學上，被判定腦死的病人，仍然可能表現出生命徵兆，心跳與許多身體器官仍然保持運作，例如進入持續性植物狀態的病患；也曾經有多起病例，被判定腦死的病人，最終復原存活下來，但判定過程不夠嚴謹。 诊断脑死亡必须依据严格而详细的诊断程序来进行确认（比如医师的资格和人数，测试的次数和时间间隔等），一般要求参与器官移植的医生回避。
脑死亡,脑死（或称脑死亡，英语：Brain death），作為死亡判定的準則之一，通常指包括脑干在内的全腦部功能丧失的不可逆转的状态。近年以来，脑死已经成为判断死亡的一个重要标志。一個人若停止呼吸二至五分鐘以上，可能會造成腦死現象。 随着医学科技的发展，病人的心跳、呼吸、血压等生命体征都可以通过一系列药物和先进设备加以逆转或长期维持。但是如果脑干发生结构性损伤破坏，无论采取何种医疗手段最终都会发展为心脏死亡。因此，与心脏死亡相比，許多學者相信，脑死亡的标准更可靠。在許多國家的法律中，皆採納腦死作為死亡的依據。但在醫學上，被判定腦死的病人，仍然可能表現出生命徵兆，心跳與許多身體器官仍然保持運作，例如進入持續性植物狀態的病患；也曾經有多起病例，被判定腦死的病人，最終復原存活下來，但判定過程不夠嚴謹。 诊断脑死亡必须依据严格而详细的诊断程序来进行确认（比如医师的资格和人数，测试的次数和时间间隔等），一般要求参与器官移植的医生回避。
屍體,屍體，是不同于生物的概念，指生物体死亡後遺留的尚未完全腐烂的躯体。至於完全腐壞、僅殘餘骨骼組織的动物尸体则称为骸骨，亦称白骨、骷髅、遗骨等，其中 “ 骷髏 ” 一詞可能帶有恐懼吓唬人的意味。
死後抽搐,死後抽搐（cadaveric spasm）亦稱尸体痉挛，是指人或動物於死亡後，肌肉未经过松弛阶段就立即发生僵硬，其肢體仍然有的小許動作或者抽搐。 這種現象可由肉眼观察到，一般死亡前有剧烈运动，挣扎，伴随有大的情绪波动，死亡后会出现抽搐的现象。刑侦学上具体表现的例子有，溺水死亡者紧抓稻草，吞枪自戕着紧握手枪等。
结石,结石指人或其他动物在体内器官空腔或导管腔中形成的块状固体物。常见的结石有肾结石、胆结石、肝结石、输尿管结石、膀胱结石、結膜结石、唾液線結石等。结石的常见成分为钙盐，如草酸钙、磷酸钙等。
病原學,病原學又稱為病因學是形成疾病的因素。因為不同性質的病原，大致上可以分成直接病因與助因兩類。直接病因最常見的是創傷，或者是因為感染或輻射線暴露導致的疾病。直接病因不一定要很明顯，有些可能是基因上缺陷因素的疾病，但在疾病表現上需要一段時間形成。助因是無法單獨導致疾病的因素，往往不那麼清晰且多發性，例如貧窮與營養不良都可能是肺結核的助因。
细胞死亡,細胞死亡（Cell death）是描述生物細胞永久中止運作生理功能的狀態。細胞死亡可能起因於個體計畫性的細胞死亡，或是因疾病或創傷導致細胞不可逆的損傷而死亡。
中心静脉压,中心静脉压（CVP）（英语：central venous pressure）指的是右心房和胸腔内大靜脈的血压。正常值为4~12cmH2O。中心静脉压的大小取决于心脏射血能力和静脉回心血量之间的相互关系。若心脏射血能力强，能将回心的血液及时射到动脉内，中心静脉压则低。反之由于心力衰竭等原因造成的射血能力下降则会导致中心静脉压变高。 若中心静脉压低，则会出现心室充盈不足，心输出量减少。但若中心静脉压过高又不利于血液流入心房。 中心静脉压可作为临床上作为补液速度和补液量的指标。 == 注释 ==
嵌合體,嵌合體（英语：chimera、genetic chimerism、chimaera），又名喀邁拉现象，是動物學的一種特殊現象，指動物的兩顆受精卵融合在一起身為一個個體並成長。
慢性病,慢性病是一種持續或長期的健康狀況或疾病。美國國家衛生統計中心的定義為持續超過三個月的病症，又或者是因病或先天造成的永久性傷害。常見慢性病包括惡性腫瘤、腦血管疾病、心臟病、高血壓、高血脂、糖尿病、慢性肝病及肝硬化、腎炎、腎徵候群及腎性病變、关节炎、哮喘、慢性阻塞性肺病和艾滋病。 醫學中，慢性的反義詞是急性。慢性跟復發不一樣；復發性疾病會反復地再次發病，每次發病中間會有靜止期。
临床死亡,临床死亡是一个医学术语，指心跳、呼吸停止。 心跳停止的5至8分钟，又可称临床死亡期，人体仍可复苏。之后，人体进入生物学死亡期，人体无法被复苏。 == 参考文献 ==
臨床路徑,臨床路徑指的是一種將醫院看病診斷程序化的方法，預計在使用這種方法之後會降低醫院的成本和減低就診的開銷。
阴蒂肥大,阴蒂肥大，又稱阴核肥大，指女性阴蒂尺寸过于肥大的病症，既有先天性的，也有后天导致的。阴蒂肥大不同于性刺激下阴蒂的自然增大。此外，亦有人通过人工激素，如睾酮等，刻意地增大阴蒂，称作阴蒂增大术。 == 参考文献 ==
联合疗法,联合疗法（英语：Combination therapy或polytherapy）是指使用了一种以上的藥品的疗法。一般来说，这些术语指的是使用多种疗法来治疗一种病症。通常来讲，联合疗法中所有的疗法都会用到药物（虽然有时也会用一些非医疗手段来治疗，比如药物、心理辅导双管齐下治疗抑郁症）。
併發症,併發症（complication）指在疾病發展過程中之續發性反應所造成的結果，是醫學、病理，可能是因為病患在醫療或護理過程中，因為一種疾病合併引發其他的另一種或幾種疾病。
強制絕育,強制絕育（德語：Zwanghafte Sterilisation ; 英语：Compulsory sterilization）是國家或地方政府透過立法強制某些類型的人結紮、絕育。通常是出於所謂｢優生學考量｣，也有｢為了社會經濟與福祉｣，避免某些｢低／無價值的｣或｢低／無生產力的｣人類繁衍後代，以便提高（未來）整體國民的健康素質與社會經濟力。 曾被列入強制絕育的對象各地不一，例如：某些遺傳病病患（天生智障、精神分裂症、躁鬱精神病、遺傳性癲癇、遺傳性杭丁頓舞蹈症、遺傳性眼盲或耳聾、嚴重的遺傳性身體缺陷以及嚴重酗酒者），精神病患，窮人，犯人，妓女。 強制絕育政策並不是德國納粹發明的，雖然是納粹時期大量、系統化地執行優生政策，最後演變成屠殺殘障、精神病、和遺傳病患而震驚世界。 從更寬廣的歷史脈絡來看優生學在當時流行的社會原因： 優生學是19世紀末、20世紀初西方國家的流行，因為生物學、醫學和公共衛生等等方面的進步，人類掌握了控制後代生物品質的技術，也普遍認同社會達爾文主義的優秀人種、汰弱留強觀念。隨之而來，當時不管在政界、學界或民間，許多人將優生視為理所當然，是科學與進步的觀念。 此外，各國在國力上爭雄，在海外爭奪殖民地和出口市場，於19世紀末、20世紀初也演變到白熱化階段。各國無不想方設法追求國民生產力的提高，而生產力的根本－－以當時的理解－－從健康優良的新生兒開始。歷史上曾經實施過強制絕育的國家或地方有：中国、美國、加拿大、墨西哥、德國、瑞士、丹麥、瑞典、挪威、芬蘭、立陶宛、冰島和日本。 [ 1 ]
先天性腎上腺增生症,先天性腎上腺增生症是一種由於缺乏羥化酵素而導致腦下垂體的過度刺激，最後引起的腎上腺增生肥大疾病。美國每年有20萬人罹此症。此會造成荷爾蒙過度分泌，引致部分男嬰性早熟而導致身材矮小；女嬰尚未出生，陰蒂而肥厚增生，但每位症狀情況不同， 亦有陰蒂無增生者但由血液檢測發現得此症。目前療程需終身服用口服藥物以控制荷爾蒙平衡，每半年做一次抽血檢驗測荷爾蒙質是否平衡，調整劑量。並給予此症者隨身攜帶注射式藥劑，於症者大量失血 ( 如車禍或意外外傷 ) 時給予注射。症者平時由感冒引發發燒或出現嘔吐時，應在醫生指示下，改變劑量，通常給予平時藥量的一倍。若此症者住院時，在不過敏的情況下，應在醫師計算過藥量後，給予注射腎上腺皮質素。 其發生率為1/10000至1/15000，但由於男性症狀不顯著而常被忽略，實際數字比較少。 遺傳方面，其遺傳方式為體染色體隱性遺傳，通常皆因第六號染色體上的羥化酵素基因有缺乏。
保守治疗,保守治疗，亦称为保守疗法（conservative therapy），指相对于有创操作（即有创伤的操作，如手术）的疗法，如药物治疗、物理治疗等。
禁忌症,醫療上的禁忌（Contraindication）也稱為禁忌症，是指不對病患進行特定治療方式的原因，其原因多半是因為病患的症狀或因素，若進行治療方式會對病患造成損傷，因此不進行此治療方式，禁忌症和適應症恰好相反，後者是使用某一治療方式的原因。 有些禁忌症是絕對的，表示不論如何，在此情形下都不允許使用此治療方式。例如青少年及兒童的病毒感染不能使用阿斯匹靈，因為會有雷氏症候群的風險 ，若病患對某一食物有全身型過敏性反應，嚴禁食用會造成過敏的食物，若病患有血色沉著病，嚴禁補充鐵劑。 有些禁忌症是相對的，表示若使用此治療方式，病患雖然有較高的風險，但風險可因為其他因素抵消或是用一些方式緩和。例如孕婦一般是避免照X光，但若為了診斷（並治療）一些嚴重疾病（結核）而照X光，其助益可以對抵消X光的風險。相對性的禁忌症一般會用「用藥須知」（cautions）來表示，就像英国国家处方集的作法。
驚厥,驚厥（英語：Convulsion），亦稱驚風，在醫學上指肌肉突然緊張、鬆弛而導致身體失控顫抖的狀況。因為癥狀與癲癇發作相似而被混淆，但並不是所有的癲癇發作都會導致驚厥。 和西醫所指的廣泛不同，中醫上驚厥主要指發於一至五歲小兒的小兒驚厥，是一種虛症。它會和其它許多疾病同時發生，導致兒童抽搐和神志障礙。發病率隨著年齡的增加而降低。
