diagnosi,diagnosi latino diagnōsis greco antico διάγνωσις diágnōsis  διαγιγνώσκειν diaghignóskein capire formato διά diá γιγνώσκειν ghignóskein conoscere è procedura ricondurre
diagnosis related group,diagnosis related group abbreviato drg italiano raggruppamento omogeneo diagnosi acronimo rod è sistema permette classificare pazienti dimessi ospedale ricoverati regime
diatesi medicina,medicina diatesi è predisposizione congenita acquisita indicante l'aggiunta qualificativo speciale capacità reattiva dell'organismo determinati stimoli sufficienti suscitare reazioni abnormi malattie
dietilstilbestrolo,dietilstilbestrolo è molecola sintesi azione estrogeno simile struttura pur steroidea mima estrogeni usata quaranta settanta uniti prevenire l'aborto stimola sintesi
diagnosi differenziale,diagnosi differenziale campo medico intende procedimento tende escludere manifestazioni simili dato soggetto comprendono l'insieme sintomi segni riscontrati esami comprendere corretta
malattia,malattia patologia è condizione anormale organismo causata alterazioni organiche funzionali compromettono salute soggetto patologia è disciplina occupa studio malattie basi
disease mongering,l'espressione lingua inglese disease mongering indica dispregiativo presunta tendenza incrementare nosografia descrizione classificazione malattie promozione lotta patologie trarne profitto termini
distress,distress è forma ristretta specifica termine stress vengono usati sinonimi dettaglio termine distress rappresenta l'aspetto negativo stress viene contrapposto eustress
diverticolo,anatomia diverticolo è formazione cava sacciforme estroflessione dito guanto tappezzata mucosa comunica organo cavo possono congeniti acquisiti formano frequenza nell'intestino
rapporto medico paziente,rapporto medico assistito medico paziente intende quell'insieme attività principi fondamentali caratterizzano l'esercizio professione medica
metodo dorn,metodo dorn è disciplina bionaturale sviluppata dieter dorn settanta germania è sistema manuale ginnico propone combattere prevenire mal schiena esistono
dose area product,dose area product dap italiano prodotto dose area è dato utilizzato valutazione rischio radiazioni ionizzanti esami radiografici diagnostici procedure interventistiche
attacco con caduta,attacco caduta drop attack inglese intende forma caduta improvvisa terra dovuta cause imprecisate possono eccessivo riflesso neurovegetativo attacco ischemico transitorio
eucrasia,eucrasìa greco buona mescolanza medicina antica greca specifico teoria umorale ippocrate galeno indicava giusta armoniosa equilibrata mescolanza sostanze umorali corpo
adiadococinesia,l'adiadococinesia conosciuta disdiadococinesia è l'incapacità difficoltà effettuare ritmo rapido movimenti alternati direzioni opposte pronazione supinazione mano braccia stese l'estensione flessione
distrofia,distrofia  dis- -trofia dýstrophos malnutrito’ intende anomalia nutrizionale organo tessuto anomalia verificarsi eccesso ipertrofia difetto ipotrofia
elettuario,elettuario elettovario elettovaro lattovaro indica antico preparato farmaceutico composto densa miscela principî attivi polveri parti estratti vegetali impastati dolcificanti miele
empiema, empiema  campo medico intende raccolta pus cavità corporea presente nell'organismo
epifenomeno,epifenomeno greco antico ἐπί aggiunta ϕαινόμενον fenomeno filosofia è fenomeno secondario accompagna segue fenomeno primario apparente necessario rapporto esso concetto
ph metria esofagea,ph metria esofagea è gold standard attuale diagnosi malattia reflusso gastroesofageo esame permette rilevare misura fisiologica diretta dell'acido nell'esofago è
medicina evoluzionistica,medicina evoluzionistica nota inizialmente medicina darwiniana basa sull'applicazione principi teoria evoluzionistica aspetti legati salute cure mediche è scienza base fondata
extravasazione,medicina parola extravasazione letteralmente indica migrazione particella torrente circolatorio fuoriuscita riguarda elemento cellulato parlare diapedesi
costellazioni familiari sistemiche,costellazioni familiari sistemiche tecnica sviluppatasi nell'ambito psicologia sistemica messa punto bert hellinger tecnica definire attuale psico quantica ben psicoterapia tradizionale
fibrosi,fibròsi rappresenta riparazione danno tissutale sostituzione cellule parenchimali tessuto connettivo
fistola,fistola pronuncia /ˈfistola/ latino fistula findere fendere intende comunicazione patologica forma tubulare strutture cavità dell'organismo l'esterno possono coinvolgere praticamente organi
folding@home,folding@home abbreviato fah f@h è progetto utilizza calcolo distribuito simulare studiare diversi fenomeni ripiegamento proteine progettazione farmaci tipi dinamiche molecolari
scienza forense,scienza forense è l'applicazione tecniche metodologie scientifiche tradizionali investigazioni carattere giudiziario relazione all'accertamento reato comportamento sociale nell'uso tradizionale termine forense
fremito vocale tattile,termine fremito vocale tattile abbreviato solitamente fvt intende vibrazione medico è grado percepire appoggia mano torace paziente pronuncia scandendola parola
gerovital,gerovital h3 cloridrato procaina prodotti noti gh3 altre varianti possono assimilate gerovital h3 è preparazione farmaceutica sviluppata dichiarata capace effetti
gliosi,gliosi è processo proliferazione astrociti aree danneggiate sistema nervoso centrale porta genere formazione cicatrice gliale
funzione di gompertz makeham,funzione gompertz makeham è nota legge analitica sopravvivenza impiegata matematica attuariale essa è rappresentata funzione     
disgenesia gonadica,termine disgenesia gonadica viene utilizzato indicare serie malattie caratterizzate disordini multipli sviluppo sistema riproduttivo malattie rientrano  sindrome turner gonadi
gua sha,gua sha cinese 刮痧 pinyin guā shā letteralmente italiano graffiare febbre è pratica appartenente medicina tradizionale cinese diffusa asia nome
gulkand,gulkand scritto gulqand è antico preparato ayurvedico composto petali petali rosa originario utilizzato subcontinente indiano precisamente pakistan nord dell'india
guarigione,guarigione è processo ritorno salute organismo squilibrato malato danneggiato guarigione fisica psicologica  riguarda danni fisici subiti dall'organismo guarigione comporta
indice dei premi dell'assicurazione malattie,l'indice premi dell'assicurazione malattie ipam misura l'andamento premi dell'assicurazione obbligatoria cure medico sanitarie dell'assicurazione malattie complementare costituisce media ponderata indici
erboristeria,l’erboristeria è scienza occupa piante officinali medicinali aromatiche piante alimurgiche cosmetiche coltivazione riconoscimento raccolta produzione conservazione elaborazione commercio scopi terapeutici
temperatura corporea umana,temperatura corporea umana è temperatura corporea centrale normale esseri umani è comunemente considerata ° proposito compiuti studi seconda fonti indicate
ipogonadismo, ipogonadismo campo medico intende situazione clinica sistema endocrino comporta un'inadeguata secrezione ormoni sessuali es testosterone estrogeni gonadi ovaio testicolo
ipoplasia, ipoplasia  intende sviluppo anormale incompleto ridotto organo tessuto opposto chiama iperplasia
ormoni ipotalamico pituitari,ormoni ipotalamo ipofisari ormoni vengono prodotti dall'ipotalamo ghiandola pituitaria sebbene organi vengono prodotti relativamente piccoli effetti ormoni ricadono corpo
iso,norma iso medical devices quality management systems requirements for regulatory purposes italiano dispositivi medici sistemi gestione qualità requisiti scopi regolamentari
iso,norma iso dispositivi medici applicazione gestione rischi dispositivi medici è standard iso l'applicazione gestione rischi dispositivi medici comitato tecnico iso
malattia idiopatica,malattia idiopatica è patologia dovuta cause esterne note causa apparente primitiva significa approssimativamente malattia genere
idiosincrasia,idiosincrasia è termine usato linguaggio parlato campo medico linguistico altre discipline linguaggio comune parola viene utilizzata indicare forte avversione situazioni
farmacoidiosincrasia,termine farmacoidiosincrasia intende descrivere fenomeno soggetto manifesta particolare eccessiva violenta reazione patologica entra contatto farmaci solidi liquidi gassosi è reattività
indicazione medicina,termine indicazione indicazione deriva latino latino indiquer indica raccomandazione scritto orale
infiltrazione medicina,medicina definisce infiltrazione l'accumulo diffusione patologici all'interno zona tissutale all'interno cellule materiali gas liquidi abnormi casi infiltrazione frequenti dovuti traumatismi
vasca di deprivazione sensoriale,vasca deprivazione sensoriale chiamata vasca isolamento vasca galleggiamento è strumento inventato dr john lilly cinquanta studio deprivazione sensoriale lavorando laboratori
john money,john william money morrinsville luglio towson luglio è psicologo sessuologo neozelandese specializzato ricerca nell'ambito dell'identità genere
sindrome di klinefelter,sindrome klinefelter è malattia genetica cronica rara caratterizzata un'anomalia cromosomica individuo sesso maschile possiede cromosoma soprannumerario normalmente donne possiedono cromosomi
kombucha,kombucha è nome occidentalizzato tè addolcito fermentato massa solida macroscopica chiamata coltura kombucha
lactobacillus casei,lactobacillus càsei è specie batterio appartenente famiglia lactobacillaceae probiotico presente microbiota umano producendo acido lattico aiutare propagazione sviluppo batteri definiti
sindrome di lazzaro,sindrome lazzaro è caratterizzata spontanea riattivazione sistema cardiocircolatorio fallimento rianimazione cardiopolmonare deriva nome lazzaro betania narrato testamento resuscitato gesù
case farmaceutiche,case farmaceutiche aziende dell'industria farmaceutica occupano ricerca produzione commercializzazione farmaci pagina è presente elenco case farmaceutiche tabella ordinabile criterio alfabetico
livor mortis,livor mortis ipostasi cadaverica latino livor lividità è decolorazione corpo morte causa stasi sangue pompato cuore gravità filtra lentamente basso
salute mobile,salute mobile inglese mobile health mhealth riferisce all'uso dispositivi mobili pratiche medicina salute termine è comunemente utilizzato intendere l'uso strumenti
macrobiotica,macrobiotica è pratica alimentare vuole basata sull'equilibrio forze antagoniste complementari antiche teorie filosofiche cinesi governerebbero l'universo interpretazione deriva specifico stile
mammoplasia,mammoplasia è l'aumento normale spontaneo dimensioni mammelle
effetto massa,medicina l'effetto massa effetto massa è risultato pressione massa crescita zone circostanti evento porta effetti patologici secondari pressione dislocamento tessuti
ordine dei medici,l'ordine medici chirurghi odontoiatri è organismo professionale amministrativo giuridico occupa difesa regolamentazione professione medica conseil national de l'ordre des médecins
pedagogia medica,pedagogia medica è branca pedagogia occupa formazione personale sanitario termine riferimento formazione pre laurea post laurea metodologie utilizzate variano maniera
linea guida medica,linea guida medica chiamata linea guida clinica linea guida pratica clinica è documento l'obiettivo guidare decisioni criteri relativi diagnosi gestione
anamnesi medicina,l'anamnesi è processi utilizzati fase analitica processo diagnostico l'esame obiettivo esami strumentali
narcisismo,narcisismo è termine presenta vasta gamma significati seconda venga utilizzato descrivere concetto centrale teoria psicoanalitica disturbo mentale problema sociale culturale
statistica medica,statistica medica è disciplina utilizza strumenti statistica verificare l'efficacia terapie scoprire problema medico affine dipendere fattori particolari noto semplice dell'uso
utilizzi medici dell'argento,utilizzi medici dell'argento includono incorporazione garze ferite creme rivestimento germicida dispositivi medici pratica medica è utilizzo bende contenenti sulfadiazina argentica
farmaco,farmacologia farmaco è prodotto realizzato molecole imprescindibilmente conformi eugmp classificate api active pharmaceutical ingredient esogene organiche inorganiche naturali sintetiche capaci
medicina,medicina è scienza studia corpo umano garantire salute particolare riguardo definizione prevenzione cura malattie diverse modalità alleviare sofferenze malati possono
violetto di cresolo,violetto cresolo è indicatore ph temperatura ambiente presenta solido verdastro dall'odore caratteristico
micromort,micromort composto micro mortalità è un'unità rischio indica probabilità morte milione utilizzata calcolare rischio legato diverse attività quotidiane concetto è
micropenia,micropenia è condizione anatomica pene inferiore deviazione standard rispetto dimensioni medie pene umano centimetri lunghezza eretto cm erezione
mindfulness based stress reduction,mindfulness based stress reduction mbsr italiano letteralmente riduzione stress consapevolezza generalmente italia usa locuzione programma riduzione stress basata mindfulness è
mineral miracle solution,miracle mineral solution soluzione minerale miracolosa conosciuta miracle mineral supplement mms è termine colloquiale indicare prodotto pericoloso salute contiene soluzione
politerapia,politerapia intende l'associazione agenti terapeutici farmaci trattamento patologia
obitorio,obitorio deposito osservazione morgue è edificio stanza generalmente ubicata piani seminterrati ospedale usato contenere cadaveri defunti avvenuta identificazione eventualmente venga
tasso di mortalità,tasso mortalità è rapporto numero morti comunità popolo periodo quantità popolazione media periodo popolazione chiusa verificano entrate uscite individui definito
moxibustione,moxibustione 灸s jiǔp è pratica terapeutica tipica medicina cinese tecniche esterne applica abbinamento massaggio all'agopuntura tecnica singola
autopsia,l'autopsia chiamato esame post mortem è esame medico dettagliato attento corpo relativi organi persona morte stabilirne cause modalità eventualmente mezzi
necroptosi,necroptosi è forma necrosi programmata morte cellulare infiammatoria normalmente necrosi è associata morte cellulare programmata dovuta danno cellulare infiltrazione agenti
nefrologia,nefrologia è branca medicina interna occupa malattie renali nefrologo studia rene punto vista anatomico fisiologico studia malattie
neuralterapia,neuralterapia è tecnica medicina complementare usata trattamento dolore cronico acuto diverse patologie essa consiste nell'iniezione anestetici locali procaina lidocaina recenti
neurone,neurone è l'unità cellulare costituisce tessuto nervoso concorre formazione sistema nervoso tessuto neuroglia tessuto vascolare peculiari proprietà fisiologiche chimiche è
nocebo,nocebo è termine contrario placebo utilizzato etichettare reazioni negative indesiderate soggetto manifesta somministrazione falso farmaco completamente inerte esso percepito nocivo
nosologia,nosologia greco νόσος nosos malattia λόγος logos parola discorso è scienza occupa classificazione sistematica malattie malattie possono classificate l'eziologia causa
medicina del lavoro,medicina è branca medicina occupa prevenzione diagnosi cura malattie causate attività lavorative
odore di persona anziana,l'odore persona anziana odore puzza vecchio odore persona vecchia linguaggio comune riferisce particolarità dell'odore corporale promana persona età senile esistono
somministrazione orale,somministrazione orale detta orale os è somministrazione sostanza indica farmaco somministrato bocca medici indicare somministrazione soliti abbreviare ricette prescrizioni mediche
medicina ortomolecolare,cosiddetta medicina ortomolecolare è pratica terapeutica alternativa nutrizionale basa sull'uso aminoacidi vitamine sali minerali metodi igienico sanitari sostenitori pratica disturbi
trattamento manipolativo osteopatico,l'osteopatia greco antico ὀστέον ostéon osso πάθος páthos sofferenza è terapia alternativa consiste manipolazione alcune parti corpo particolare schiena collo
ozonoterapia,l'ozonoterapia consiste nell'uso miscela ossigeno ozono scopi terapeutici esistono diverse modalità somministrazione dell'ozono seconda patologia trattare the american cancer society
modello pico,modello pico è metodo utilizzato pratica basata evidenze formulare maniera strutturata quesito sanitario specifico foreground question professionisti viene applicato test
parassitologia,parassitologia è disciplina biomedica occupa studio ciclo biologico organismi parassiti dell'uomo animali risvolti notevole importanza ambito medico veterinario soprattutto relazione
paresi,paresi è disturbo consiste diminuzione parziale motilità distretto muscolare distingue plegia paralisi propriamente detta è perdita completa reversibile dell'attività motoria
patognomonico,patognomonico è termine medico derivato sostantivo greco πάϑος pàthos malattia verbo greco γιγνώσκω ghignòsko conoscere riconoscere riferisce segni sintomi consentono
paziente,paziente latino patiens participio presente verbo pati intendendo sofferente sopporta medicina è persona rivolge medico struttura assistenza sanitaria accertamenti problemi
persina,persina è tossina fungicida presente nell'avocado è considerata generalmente innocua esseri umani pericolosa animali domestici
foniatria,fusione scuola audiologia  branche medico specialistiche autonome  dato scuola specializzazione audiologia foniatria pertanto audiologia foniatria è branca medicina
esame obiettivo,l'esame obiettivo è processi utilizzati fase analitica processo diagnostico l'anamnesi esami strumentali
chirurgia plastica,chirurgia plastica plastico ricostruttiva greco plastikos plasmare modellare è branca chirurgia propone correggere riparare difetti morfologico funzionali perdite sostanza svariati
point of care,test point of care poct saggio presso punto assistenza cura è definito un'analisi medica svolta prossimità sito cura assistenza paziente
febbre di pontiac,febbre pontiac pf è forma lieve legionellosi manifesta sintomi simil influenzali nausea febbre tosse cefalea assenza polmonite
porcine zona pellucida,porcine zona pellucida pzp è forma zona pellucida estratta ovaie maiali zona pellucida è spessa membrana circonda cellule uovo fecondate
precancerosi,neoplasia greco νέος nèos πλάσις plásis formazione tumore latino tumor rigonfiamento indica patologia massa tessuto cresce eccesso scoordinato rispetto tessuti
profilassi,profilassi greco προφυλάσσω prophylasso difendere prevenire è qualsiasi procedura medica sanità pubblica è prevenire curare trattare  malattie analisi misure
proaritmia,proaritmia indica condizione ritmo cardiaco esibisce nuova alterazione aumentata frequenza aritmie preesistenti causa terapia antiaritmica senso proaritmia è effetto collaterale
apprendimento basato sui problemi,l'apprendimento basato problemi inglese problem based learning indicato l'abbreviazione pbl è approccio pedagogico centrato studente utilizza l'analisi dato problema scenario
prognosi,prognosi greco pro- gnòsis conoscere sapere è giudizio previsione probabile andamento malattia viene formulata medico fatta diagnosi prendendo considerazione l'usuale
pseudoermafroditismo,pseudoermafroditismo è condizione individuo presenta aspetto sesso opposto cromosomico fenotipo sessuale ambiguo
psicosomatica,psicosomatica è branca medicina psicologia clinica ricercare connessione disturbo somatico generico eziologia natura psicologica presupposto teorico è considerazione dell'essere umano
consolidamento parenchimale polmonare,consolidamento parenchimale polmonare è regione tessuto polmonare normalmente comprimibile è riempito liquido aria condizione è caratterizzata indurimento gonfiore indurimento tessuto
pressione capillare polmonare,pressione capillare polmonare acronimo inglese pulmonary capillary wedge pressure pcwp denominata pressione incuneamento polmonare pressione occlusione dell'arteria polmonare è pressione
attività elettrica senza polso,l'arresto cardiaco è situazione clinica improvvisa caratterizzata dall'inefficacia assenza dell'attività cardiaca porta perdita circolazione sanguigna sintomi includono perdita coscienza respiro
infiammazione purulenta,un'infiammazione purulenta è un'infiammazione caratterizzata essudato cellulare granulocitario chiamato pus latino pus puris greco πύον marciume cause principali generazione pus
putrefazione,putrefazione è decomposizione proteine dovuta solitamente all'azione microrganismi anaerobici utilizza termine putrefazione sinonimo decomposizione
qi gong,termine qì gōng ipa /tɕ'i kuŋ/ 氣功t 气功s riferisce serie pratiche esercizi collegati medicina tradizionale cinese arti marziali prevedono meditazione
prevenzione quaternaria,prevenzione quaternaria prevenzione ipermedicalizzazione  prevenzione medicina necessaria è forma prevenzione medicina termine è coniato marc jamoulle dell'università liegi prevenire
ablazione radiofrequenza,l'ablazione radiofrequenza è procedura medica utilizzata terapeutico intervenire sistema conduzione cuore tumore tessuto disfunzionale viene ablato all'utilizzo calore generato un'apparacchiatura
radiofarmaco,radiofarmaco è medicinale uso medicina nucleare include radionuclidi isotopi radioattivi incorporati sanitario tratta sostanze chimiche proprietà interagire specificamente sistema biologico
rebirthing,rebirthing letteralmente rinascita è terapia alternativa tipi medicina alternativa studi scientifici revisionati dimostrino presunti effetti reale efficacia validità clinica
richard goldschmidt,richard goldschmidt francoforte aprile berkeley aprile è genetista tedesco è considerato integrato genetica biologia sviluppo evoluzione
rigor mortis,locuzione latina rigor mortis letteralmente rigidità morte è segni riconoscibili morte è identificata rigidità muscolare cadavere è causato modifica chimica
bastone di asclepio,bastone asclepio è antico simbolo greco associato medicina consiste serpente attorcigliato verga
screening,termine screening è anglicismo utilizzato medicina indicare strategia protocollo indagini diagnostiche generalizzate utilizzate identificare malattia popolazione rischio medio malattia reputa
stile di vita sedentario,stile sedentario è termine medico usato descrivere stile moto esercizio fisico è comunemente riscontrato paesi sviluppati sviluppo è caratterizzato stare
malattia di sever, malattia sever  è forma osteocondrosi riguarda calcagno manifestazioni ricordano un'altra malattia chiamata sindrome osgood schlatter
ormone sessuale,l'ormone sessuale è ormone tipo steroideo ovvero base lipidica messaggeri chimici prodotti ghiandole endocrine diversamente dall'individuo femminile maschile
shiatsu,shiatsu 指圧 shi dito atsu pressione diffuso giappone sin secolo è pratica manuale manipolatoria stimola ricevente ukè riceve rispetto processo
epifisiolisi,epifisiolisi particolare distacco epifisario scivolamento dell'epifisi femorale prossimale campo medico intende l'improvvisa rapporti parti femore testa collo un'anomala crescita piatto
spagirica,spagirica greco antico σπάω spáō separare dividere ἀγείρω ageiro riunire accenna all'analisi successiva sintesi corpi è termine coniato paracelso designare
logopedia,logopedia parole greche logos discorso paideia educazione occupa studio prevenzione valutazione cura patologie disturbi voce linguaggio comunicazione deglutizione disturbi cognitivi
simbolo internazionale di soccorso,simbolo internazionale soccorso star of life stella è simbolo trova mezzi civili soccorso sanitario è simbolo internazionale identifica servizi soccorso
stenosi,stènosi stenòsi greco antico στένωσις restringimento s'intende condizione patologica consistente restringimento orifizio dotto vaso sanguigno organo cavo ostacolare impedire normale
morte endouterina fetale,morte endouterina fetale mef è morte feto utero viene definita numerosi modi diversi solitamente basati sull'età gestazionale peso fetale variabili
strychnos nux vomica,noce vomica albero stricnina strychnos nux vomica è albero cespuglioso famiglia loganiacee originaria dell'india sud est asiatico è presente foreste
sudep,sudden unexpected death epilepsy sudep morte improvvisa inattesa soggetti soffrono epilessia è decesso individui affetti epilessia buono salute l'autopsia riesce
