نظام باولر للاتصالات,نظام باولر للاتصالات ( بالإنجليزية : Bowler Communications System ) هو بروتوكول مفتوح طوره نيرون روبوتكس لتبسيط الاتصالات بين مكونات
دماغ في وعاء,`` دماغ في وعاء '' هو مصطلح فلسفي متداول في عدة تجارب فكرية، ويقصد به تسليط الضوء على ملامح معينة
غسيل دماغ,غسيل الدماغ ( بالإنجليزية : Brainwashing ) يقصد به تحويل الفرد عن اتجاهاته وقيمه وأنماطه السلوكية وقناعاته، وتبنيه لقيم أخرى
ريتشارد بوكمينستر فولر,ريتشارد بوكمينستر فولر Richard Buckminster Fuller ( ميلتون ، 12 يوليو 1895 -- لوس أنجلوس، 1 يوليو 1983 ) مخترع،
مرجام,المرجام أو المنجنيق هو جهاز باليستي يستخدم لإطلاق قذيفة على مسافة كبيرة دون مساعدة الأجهزة المتفجرة - ولا سيما أنواع
Change.org,Change.org ( بالعربية : تغيير . أو آر جي ) هو موقع غير ربحي تُديره شركة أمريكية تحمل نفس الاسم
سجل التغيير,سجل التغيير ( بالإنجليزية : Changelog ) هو سجل يحتوي على جميع التغييرات البارزة التي تمت على مشروع . يمكن
الغرفة الصينية,الغرفة الصينية هي اسم تجربة فكرية صاغها الفيلسوف جون سورل من أجل تحدي الادعاء القائل بأن حاسوبًا قادر على تشغيل
صحافة المواطن,صحافة المواطن ( وهي معروفة أيضا بالصحافة العامة أو التشاركية، أو الديمقراطية أو صحافة الشارع صحافة شعبية ) هو مصطلح
ديمقراطية إلكترونية تعاونية,الديمقراطية الإلكترونية التعاونية أو الديمقراطية الجامعة هو مفهوم يجمع بين الميزات الأساسية لـ الديمقراطية المباشرة والديمقراطية التمثيلية والديمقراطية الإلكترونية (
نظام اتصالات,في الاتصال عن بعد يُعرف نظام الاتصالات ( بالإنجليزية : Communications System ) بأنه مجموعة من شبكات الاتصالات الفردية، وأنظمة
مقارنة بين الكاميرات الاحترافية,"Key : To save space , the `` EOS '' is left out from Canon model names . ISO values"
مقارنة بين أنظمة تشغيل الهواتف المحمولة,هذه هي مقارنة بين أنظمة تشغيل الهواتف المحمولة « mobile operating systems ( OS ) » ، وتظهر فقط أحدث
نظرية التعقيد والمنظمات,نظرية التعقيد والمنظمات، المعروفة أيضًا باسم إستراتيجية التعقيد أو التنظيم التكيفي المعقد، تشير إلى استخدام نظرية التعقيد في مجالي الإدارة
حاسوب,الحَاسُوب ( بالإنجليزية : Computer ) هو آلة إلكترونية لها قابلية استقبال البيانات ومعالجتها إلى معلومات ذات قيمة يخزنها في
إدمان الكمبيوتر,يمكن وصف إدمان الكمبيوتر ( بالإنجليزية : Computer addiction ) على أنه الاستخدام المفرط للكمبيوتر والذي ينتج عنه عواقب سلبية
صيانة الحاسوب,إنَّ صيانة الحاسوب ( بالإنجليزيّة : Computer Maintenance ) ، بشكل عام هي عمليّة دوريّة تضمن بقاء الحاسوب يعمل بالشكل
برمجة,تعريف البرمجة بأنها عملية كتابة تعليمات وتوجيه أوامر لجهاز الحاسوب أو أي جهاز آخر مثل قارئات أقراص الدي في دي
إدارة التهيئة,إدارة التهيئة هي إحدى مجالات الإدارة التي تركز على إنشاء والمحافظة على الاتساق في الأداء والسمات الوظيفية والمادية لنظام أو
إدارة المحتوى,إدارة المحتوى ( بالإنجليزية : Content Management أو CM ) هي مجموعة من العمليات والتقنيات التي تدعم جمع، وإدارة، ونشر
لغة مقيدة,اللغة المقيدة ( بالإنجليزية : Controlled Vocabulary ) هي عبارة عن قائمة بمصطلحات مختارة، يجب على المفهرس أو المكشف الالتزام
مستودع بارد,المستودع البارد أو مخزن التبريد هو مستودع حيث يتم تخزين وتثليج البضائع القابلة للتحلل . وتتنوع المنتجات التي يتم تخزينها
تحرير النسخ,تحرير النسخ أو تحرير الطباعة ( والتي تكتب بالإنجليزية copy-editing أو copyediting ) عبارة عن مصطلح يشير إلى العمل الذي
هندسة التآكل,هندسة التآكل هى فرع متخصص يعني بتطبيق المعرفة العلمية والقوانين الطبيعية والموارد المادية من أجل تصميم وتنفيذ المواد والإنشاءات والأجهزة
تدمير إبداعي,تدمير إبداعي أو هدم بناء ( بالإنجليزية : Creative Destruction ) هو مفهوم في علم الاقتصاد . عرفه عالم الاقتصاد
دراسات التعليمات البرمجية الحرجة,دراسات التعليمات البرمجية الحرجة ( CCS ) عبارة عن مجال فرعي أكاديمي ناشئ، يتعلق بالإنسانيات الرقمية والدراسات الثقافية وعلم الحاسوب
نقد التقنية,انتقادات التكنولوجيا هو تحليل فلسفي للآثار السلبية للتقنيات الصناعية والرقمية على المجتمع والبيئة.فهناك إدعاء في المجتمعات الصناعية المتقدمة، وليس بالضرورة
تمويل جماعي,"التمويل الجماعي Crowdfunding [ 1 ] هو مصطلح يعبر عن العملية الجماعية والتعاونية , المبنية على الثقة وشبكة العلاقات بين"
تخلف ثقافي,يشير المصطلح التخلف الثقافي إلى الفكرة المتمثلة في أن الثقافة تستغرق وقتًا للحاق بركب الابتكارات التكنولوجية وأن ثمة مشاكل وصراعات
نظرية القط اللطيف للنشاط الرقمي,نظرية القط اللطيف للنشاط الرقمي عبارة عن نظرية تتعلق بنشاط الإنترنت والرقابة على الإنترنت و '' القطط اللطيفة '' (
مضخة دورية,المضخة الدورية هي آلة تحرك السائل بشكل دوري باتجاه واحد من نظام احتوائي لآخر . تعمل المضخة على التغيير المضبوط
ميتاداتا,البيانات الوصفية أو ( بالإنجليزية : MetaData ) هي بيانات رقمية تصف خصائص المصادر الرقمية المتاحة علي شبكة الانترنت، أو
وزارة الأعمال والابتكار والمهارات,وزارة الأعمال والابتكار والمهارات ( BIS ) هي وزارة في حكومة المملكة المتحدة تم إنشاؤها في 5 يونيو 2009 من
قسم التعليم والمهارات ( المملكة المتحدة ),قسم التعليم والمهارات ( المملكة المتحدة ) هي دائرة حكومية سابقة في المملكة المتحدة خدمت بين عامي 2001 و 2007،
طلب هاتفي,الطلب الهاتفي أو ملقم الهاتف ( بالإنجليزية : Dial-up ) هو شكـل من أشكال الدخول إلى شبكة المعلومات الدولية (
انتشار ( أعمال ),يمثل الانتشار إحدى العمليات التي من خلالها تحظى فكرة جديدة أو منتج جديد بالقبول في السوق . يتمثل معدل الانتشار
أنثروبولوجيا رقمية,الأنثروبولوجيا الرقمية أو علم الإنسان الرقمي هو الدراسة الأنثروبولوجية للعلاقة ما بين البشر وتقنية العصر الرقمي . ما يزال هذا
المواطنة الرقمية,المواطنة الرقمية Digital Citizenship نشهد حاليا ثورة هائلة في التطور التكنولوجي والمعلومات الرقمية، فالتقنية أصبحت جزءً هاماُ لا يستغنى عنها
فجوة إلكترونية,الفجوة الإلكترونية وتسمى أيضا الفجوة الرقمية ( بالإنجليزية : Digital Divide ) هو مصطلح حديث ظهر في علم الحاسوب وعلوم
صحافة رقمية,الصحافة الرقمية هي الصحافة التي تنشأ من شبكة الإنترنت . وتوفر الإبداعات التقنية، التي سمحت في الماضي بالتوزيع المجمع للأخبار
إلمام رقمي,الإلمام الرقمي ( بالإنجليزية : Digital literacy ) هو القدرة على تحديد وفهم وتنظيم وتقييم وتحليل المعلومات باستخدام التكنولوجيا الرقمية
إنسان رقمي,الإنسان الرقمي هو الشخص الذي ولد خلال طفرة التكنولوجيا أو بعدها وتفاعل مع التكنولوجيا الرقمية منذ سن مبكرة، ولديه قدر
ابتكار مزعزع,الابتكار المُزعزع أو الابتكار المسبب للاضطراب ( بالإنجليزية : Disruptive Innovation ) هو مصطلح من وضع الخبير الإداري كلاي كريستنسن
توثيق,التوثيق ( بالإنجليزية : documentation ) هو مصطلح بأكثر من معنى، أما الأكثر شيوعا فهي : مجموعة من الوثائق الورقية،
تقنيات منزلية,التقنيات المنزلية هو مجال يدمج العلوم التطبيقية في المنزل وله جوانب مختلفة.المستوى الأول يتناول الأجهزة المنزلية والأتمتة المنزلية وغيرها من
فحص تغطية الشبكة,اختبار فحص تغطية الشبكة هو طريقة لقياس وتقييم التغطية وقدرة السعة وجودة الخدمة ( QoS ) لشبكة الإذاعة المتنقلة .
مغلاف ديسون,مغلاف ديسون أو كرة دايسون هي فكرة لبناء افتراضي وهو عبارة عن كرة ضخمة تحيط بنجم تقوم بإنشائها حضارات المتطورة
خدمة إلكترونية,إن مفهوم الخدمات الإلكترونية بصفة عامة يتثمل في الاستفادة من تكنولوجيا المعلومات والاتصالات في تقديم وتوفير الخدمات ، ومن الصعب
المتبنى صاحب السبق,المتبنى صاحب السبق ( بالإنجليزية : Early adopter ) أو العميل الذي يسترشد به هو في الأصل عميل لشركة معينة،
لوحة مفاتيح كهربائية,لوحة التبديل الكهربائية أو لوحة مفاتيح كهربائية هو جهاز يوجه الكهرباء من مصدر أو أكثر إلى عدة مناطق أصغر للاستخدام
هندسة كهربائية,الهندسة الكهربائية ( بالإنجليزية : Electrical Engineering ) هي تخصص يهتم بدراسة وتطبيقات علوم الكهرباء والإلكترونيات والمجالات الكهرومغناطيسية . أصبح
تكنولوجيا الهندسة الكهربائية,تكنولوجيا الهندسة الكهربائية / الالكترونيات ( EET ) هو مجال التكنولوجيا الهندسية التي تطبق، وتطبق مبادئ الهندسة الكهربائية . مثل
تصميم الأنظمة الكهربائية,تصميم الأنظمة الكهربائية هو عبارة عن تصميم الأنظمة الكهربائية . وهذا يمكن أن يكون بسيطًا مثل خلية المصباح المتصلة من
حصيرة مكافحة للموظ,حصيرة مضادة للموظ وهي حصيرة كهربائية مستخدمة للحفاظ على الموس بعيدا عن مناطق معينة . في تشرين الأول / أكتوبر
نمذجة إلكتروميكانيكية,تهدف النمذجة الإلكتروميكانيكية إلى إنشاء نماذج محاكاة للأنظمة الإلكتروميكانيكية من أجل دراسة خصائصها المادية قبل الشروع في تصميم النظام الفعلي
جهاز المراقبة الإلكتروني المركزي,جهاز المراقبة الإلكتروني المركزي ( بالإنجليزية : Electronic centralised aircraft monitor إختصاراً بـ ECAM ) هو نظام يقوم بمراقبة وظائف
شيك رقمي,== تعريفه == الشيك ( أو الصك ) الرقمي ( أو الإلكتروني ) ( بالإنجليزية : Digital check ) هو
تحلل منسجم,التحلل المنسجم ( بالإنجليزية : Elegant degradation ) هو مصطلح يستخدم في الهندسة ليصف ما يحدث للماكينات التي تكون عرضة
معيار الانبعاث,معيار الانبعاث أو الانبعاث المعياري ( بالإنجليزية : Emission standard ) ، هي معايير تصدرها المؤسسات المختصة والتي تحدد مستويات
يوم المهندس,تهتم هذه القائمة بذكر تواريخ يوم المهندس في مختلف أنحاء العالم
خاتم المهندس,إن خاتم المهندس عبارة عن خاتم يرتديه أعضاء نقابة المهندسين، وهي مؤسسة زمالة مكوَنة من المهندسين الذين ينبغي أن يكونوا
هندسة تطبيقية,الهندسة التطبيقية فن واحتراف واكتساب المهارات الفنية والعلمية والحسابية وتطبيقها لتصميم وتنفيذ المنشآت والآلات والإختراعات والأدوات والأنظمة والعمليات المطلوبة كافة
أوامر التغيير الهندسي,يتم استخدام أوامر التغيير الهندسي ( ECO ) لإدخال تغييرات في المكونات، أو عمليات التجميع، أو المستندات مثل العمليات وإرشادات
عملية التصميم الهندسي,تتكون عملية التصميم الهندسي من مجموعة من الخطوات الممنهجة، التي يستخدمها المهندسون في تصميم المنتجات و العمليات الهندسية . و
رسم هندسي,يعد الرسم الهندسي بمثابة اللغة التي تمكن المهندس من التعبير عن أي تصميم بطريقة تمكن الآخرين من فهمه وتطويره وتصنيعه
بحوث هندسية,تسعى البحوث الهندسية إلى دراسة التطورات النظرية والعملية في مجالات مثل الحوسبة فائقة السرعة، والتنبؤ بالزلازل، وأنظمة الطاقة، والبناء .
إحصاء هندسي,يجمع الإحصاء الهندسي بين الهندسة التطبيقية والإحصاء : إن تصميم التجارب ( DOE ) عبارة عن منهجية لصياغة المشكلات العلمية
الدراسات الهندسية,الدراسات الهندسية ( بالإنجليزية : Engineering studies ) هى فرع متعدد التخصصات في العلوم الاجتماعية والإنسانية المكرسة لدراسة المهندسين وأنشطتهم
مخاطر الذكاء الاصطناعي العام,الخطر الأساسي من وجود الذكاء الاصطناعي العام يرجع إلى الفرضية القائلة أن التقدم الكبير في الذكاء الاصطناعي العام قد يؤدي
الأسئلة الأكثر تكرارا,الأسئلة الشائعة أو الأسئلة المتكررة ( بالإنجليزية : Frequently Asked Questions ) و تختصر باستخدام التعبير ( FAQ ) هي
هندسة مالية,الهندسة المالية ( Financial Engineering ) هي إحدى فروع علوم تخمين المخاطر ( بالإنجليزية : Actuarial science ) أو علم
عوامة كهربائية,العوامة الكهربائية هي جهاز يقوم بالتحكم في منسوب الماء في الخزانات .
خارطة الانسياب,المخطط التدفقي أو خارطة الانسياب أو خارطة سير المعلومات ( بالإنجليزية : Flowchart ) هي خارطة يستخدم فيها بعض الاشكال
محقنة طائرة,مِحْقِنَة طائِرة ( بالإنجليزية : Flying syringe ) هي عِبارة تستخدم للإشارة إلى بعوض معدّل وراثيًّا قيد العمل عليه، يحقن
فيرست,فيرست أو FIRST وهي اختصار لـ For Inspiration and Recognition of Science and Technology اي للايحاء والاعتراف بالعلوم التكنولوجيا .
الثورة الصناعية الرابعة,الثورة الصناعية الرابعة ( 4IR ) هي العصر الصناعي الرئيسي الرابع منذ الثورة الصناعية الأولى في القرن الثامن عشر .
قاموس الحوسبة المجاني على الانترنت,ان قاموس الحوسبة المجاني على الإنترنت ( FOLDOC ) موجود على الإنترنت ويمكن البحث فيه، وهو قاموس موسوعي لمواضيع الحوسبة
بطارية ضفدع,بطارية الضفدع هي بطارية كهروكيميائية تتكون من عدد من الضفادع الميتة ( أو الحيه أحيانا ) ، والتي تشكل خلايا
صاروخ فيوجن,صاروخ فيوجن أو الصاروخ الاندماجي هو تصميم نظري لصاروخ مدفوع بالدفع الاندماجي الذي يمكن أن يوفر تسارعا فعالا وطويل المدى
البوابة ( هندسة ),في الهندسة التطبيقية، يشير مصطلح البوابة إلى هيكل دوار أو منزلق يدعمه مفصلات أو محور أفقي أو عمودي دوار، الذي
مؤشر نطاق الإنترنت العريض للحكومات,مؤشر نطاق الإنترنت العريض للحكومات ( بالإنجليزية : Government Broadband Index ( gBBi ) ) هو تقرير يتم بواسطة وحدة
قطار الجاذبية,إن قطار الجاذبية عبارة عن وسيلة نقل نظرية تهدف إلى الانتقال بين نقطتين على سطح أي كرة بعد نفق مستقيم
الورقة الخضراء,الورقة الخضراء الورقة الخضراء تقرير حكومي مؤقت و وثيقة تشاور مع المقترحات السياسية للمناقشة، في الاتحاد الأوروبي، دول الثروة المشتركة،
نمو الخلايا الشمسية,لأكثر من عقدين أصبح منحنى إنتشار الخلايا الشمسية منحنى تصاعديا . فخلال هذه الفترة ، الخلايا الضوئية ( PV )
خريطة تحرش,خريطة تحرش هي مبادرة غير هادفة للربح تعمل علي الحد من حالات التحرش الجنسي في المجتمع عن طريق بلاغات الموبايل
لقاح فيروس نقص المناعة البشرية,لقاح فيروس نقص المناعة البشرية '' لقاح فيروس نقص المناعة البشرية هو لقاح من شأنه أن يحمي الأفراد الذين ليس
لغة ترميز النص الفائق,لغة ترميز النص التشعبي ( بالإنجليزية : HyperText Markup Language ) ( إختصار إتش تي إم إل HTML ) ،
هاكتفيزم,هاكتفيزم ( بالإنجليزية : hacktivism ) هو استخدام أجهزة الحاسوب والشبكات الحاسوبية لتعزيز أجندة سياسية . وغالبا ما ترتبط أهدافه
أداة كتابة المساعدات ( هات ),أداة كتابة الإرشادات برنامج حاسوبي يستعمل لكتابة محتوى الإرشادات ( قسم المساعدة ) في البرامج المتصلة بالإنترنت .
تقنية عالية,التقنية العالية ( بالإنجليزية : High Tech هاي تيك، اختصارا لـ High Technology ) هي التقنية المتواجدة في الوضع الأكثر
تاريخ الألومنيوم,تاريخ الألومنيوم ( بالإنجليزية : History of aluminium ) يعتبر الألومنيوم عنصرًا كيميائيًا يحمل الرمز ( Al ) ورقمه الذري
تاريخ التقانة الحيوية,== قبل الميلاد ==
تاريخ صناعة الشموع,تطورت صناعة الشموع بشكل مستقل في العديد من الأماكن على مر التاريخ . استخدمت الشموع من قِبَل اليونانيون القدامى تكريماً
تاريخ الواقي الذكري,تاريخ الواقي الذكري يعود على الأقل عدة قرون، وربما بعده . بالنسبة لمعظم تاريخهم، وقد استخدمت الواقي الذكري على حد
تأريخ تقنية النانو,تأريخ تقنية النانو على الرغم من أن تقنية النانو ظهرت حديثا نسبيا كتقنية في مجال البحث العلمي، فأن تطوير المفاهيم
تاريخ الورق,المخطوطات الورقية عبر العصور : كل الناس يعلمون ما يؤديه الورق من خدمات في ميادين : الكتابة والطباعة ولف البضائع
تاريخ الصواريخ,وقد وضعت الصواريخ التي تعمل بطاقة البارود الأولى في عهد أسرة سونغ في الصين في القرن ال13 . وانتشرت في
تاريخ العلوم والتكنولوجيا,تاريخ العلوم والتكنولوجيا على ( HST ) هو حقل من التاريخ الذي يدرس كيفية فهم البشرية للعالم الطبيعي ( العلم
تاريخ التكنولوجيا,تاريخ التكنولوجيا هو تاريخ اختراع الأدوات والتقنيات، وهو يشبه بعدة طرق تاريخ الإنسانية . وقد مكنت المعرفة التقنية الناس من
تاريخ محرك الاحتراق الداخلي,ساهم العديد من العلماء والمهندسين في تطوير محركات الاحتراق الداخلي . طور جون بربر تربينة في عام 1791 . سجل
تاريخ التلسكوب,ظهر أول تلسكوب معروف عام 1608 في هولندا عندما حاول صانع النظارات هانز ليبرشي الحصول على براءة الاختراع على واحد
تاريخ آلات قياس الوقت,عبر آلاف السنين، استخدمت العديد من الآلات لقياس وتتبع الوقت . واعتمد الإنسان على النظام الستيني لقياس الوقت منذ نحو
تاريخ أجهزة ضبط الوقت في مصر,كان المصريون القدماء من أوائل الثقافات التي تقسم الأيام إلى أجزاء متساوية متفق عليها بشكل عام، وذلك باستخدام أجهزة ضبط
كيفية,الكيفية هي وصف لطريقة عمل شيء أو صنعه أو توضيح لمسألة، يقدمه ذوو الاختصاص للعامة من قليلي الخبرة والهواة .
آي فون ( الجيل الأول ),أي فون ( بالإنجليزية : iPhone ) هو أول هاتف ذكي صمم و صنع من قبل شركة أبل يعمل بنظام
سرعة الحمل الخالي,سرعة الحمل الخالي ( بالأنكليزية : Engine idle speed ) هي السرعة الدورانية للمحرك عند عدم التحميل أي عند عدم
الثورة الصناعية,الثورة الصناعية هي انتشار وإحلال العمل اليدوي بالمكننة . شهدت بلدان أوروبا الغربية خلال القرن الثامن عشر نهضة علمية شاملة
نظام الملاحة بالقصور الذاتي,نظام الملاحة بالقصور الذاتي ( INS ) عبارة عن وسيلة مساعدة للملاحة تستخدم الحاسوب وأجهزة استشعار الحركة ( مقاييس التسارع
الحصول على المعلومات,الحصول على المعلومات ( بالإنجليزية : Information access ) هي أحد النظم الفرعية في نظام المعلومات وظيفته الأساسية هي اختزان
عمارة المعلومات,هندسة المعلومات أو عمارة المعلومات هي فن التعبير عن نموذج أو مفهوم للمعلومات المستخدمة في الأنشطة التي تتطلب تفاصيل واضحة
تقنية المعلومات,تقنية المعلومات أو تكنولوجيا المعلومات وتختصر إلى IT وحسب تعريف ( مجموعة تقنية المعلومات الأمريكية ) ITAA، هي `` دراسة،
بنية تحتية,البنية التحتية هي الهياكل التنظمية اللازمة لتشغيل المجتمع أو المشروع أو الخدمات والمرافق اللازمة لكي يعمل الاقتصاد . ويمكن تعريفها
زحف التعليمات,تحدث عملية زحف التعليمات عندما تزداد التعليمات في العدد والحجم بمرور الوقت حتى يصعب السيطرة عليها . ومن الممكن أن
المنظمة الدولية للمعايير,المنظمة الدولية للمعايير ( أيزو ) ( بالإنجليزية : International Organization for Standardization ) ( بالفرنسية : Organisation internationale de
الجمعية الدولية للتكنولوجيا في التعليم,`` الجمعية الدولية '' للتكنولوجيا في التعليم ( إيست ) هي منظمة غير ربحية مهنية التي تضم في عضويتها زعماء
توطين وعولمة ( معلوماتية ),التدويل والتطويع المحلي هما الآلياتان المستخدمتان، في مجال الحوسبة، في تهيئة برامج الكمبيوتر لتتسع للغات المختلفة والاختلافات الناجمة باختلاف المناطق
إنتربرس,إنتربرس ( بالإنجليزية : Interpress ) هي لغة لوصف الصفحات طورت في زيروكس بارك، اعتمادًا على لغة فورث ولغة رسومية
اختراع الهاتف,كان اختراع الهاتف تتويجا للعمل الذي قام به العديد من الأفراد ، وأدى إلى مجموعة من الدعاوى القضائية المتعلقة بمطالبات
منسج جاكارد,منسج جاكارد ( بالإنجليزية : Jacquard loom ) هو منسج ميكانيكي اخترعه جوزيف ماري جاركارد في سنة 1801 م .
جون هولدرن,جون هولدرن ( بالإنجليزية : John Holdren ) ( و . 1944 – م ) هو فيزيائي، وبروفيسور ( أستاذ
قاعدة معرفة,قواعد المعرفة هي نوع من أنواع قواعد البيانات لإدارة المعرفة . قواعد المعرفة هي مخزن للمعلومات التي توفر وسيلة لجمع
فجوة معرفية,الفجوة المعرفية هي الفجوة في المقاييس المعيشية بين من يمكنهم العثور على المعلومات أو المعرفة وتكوينها ومعالجتها ونشرها وبين العاجزين
تطور طويل الأمد ( شبكات إتصالات ),تطور طويل الأمد ( بالإنجليزية : Long Term Evolution ) ويعرف اختصارا ب ( ال تي إي ) ( LTE
قانون قمع الإمكانات المتطورة,قانون قمع الإمكانات المتطورة هو فكرة تم وصفها لأول مرة من قِبل براين وينستون ( Brian Winston ) في كتابه،
لورانس ليسيج,لورانس ليسيج أكاديمي وناشط سياسي أمريكي وصاحب كتاب الثقافة الحرة . عمل أستاذاً للقانون في كلية الحقوق بجامعة ستانفورد كما
شذرة تعلم,شذرة التعلم هو نشاط تعلمي مصغر مدته لا تتجاوز الخمس دقائق يعرض على المتعلم بناء على سياق محدد من اجل
منتجات كانون,== الكاميرات ==
التقنيات التكنولوجية التي نشأت حديثا,تضم القائمة التالية للتقنيات التكنولوجية التي نشأت حديثًا بعضاً من أبرز ما شهدته العلوم والتقنية من تقدم وابتكار في المجالات
قائمة أعلى المطارات,"هذه قائمة بأعلى المطارات المدنية في العالم، والتي تقع على ارتفاعات أعلى من 2,500 م ( 8,202 قدم ) 2500"
قائمة المنابع الضوئية,هذه قائمة بالمنابع الضوئية، تتضمن المنابع الطبيعية والاصطناعية .
قائمة أطول مدارج الطيران,على الرغم من أن طول المدرج قد حاز على الاهتمام الأكاديمي، من حيث قابليتها للاستخدام في خطوط شركات الطيران، فالمدرج
قائمة رموز المراصد الفلكية,هذه قائمة رموز المراصد الفلكية، أو رموز الاتحاد الفلكي الدولي، والمراصد الفلكية المقابلة لها . مركز الكواكب الصغيرة– هو منظَّمة
قائمة أجهزة الاستشعار,قائمة بأجهزة الاستشعار ( المجسات ) مقسمة على حسب النوع والإستخدام .
قائمة المجتمعات الافتراضية التي تحتوي على أكثر من 100 مليون مستخدم نشط,هذه القائمة الحالية تحتوي على أكثر من 100 مليون مستخدم نشط على المجتمعات الإفتراضية . اعتباراً من شهر نوفمبر 2016،
حكومة إلكترونية محلية,الحكومة الإلكترونية المحلية عبارة عن حكومة إلكترونية في علاقتها بـ الحكومة المحلية، وسلطات الشرطة والحرائق والحدائق الوطنية وهيئات النقل .
لاضية,اللاضية ( بالإنجليزية : Luddite ) هي حركه أجتماعية ثورية نشأت في أنجلترا مع بدايات الثورة الصناعية في أوائل القرن
تعلم جوال,التعلم الجوال، التعليم الجوال، أو الموبايل التعليمي هو مصطلح لغوي جديد يشير إلى أستخدام تكنولوجيا المعلومات المتنقلة والأجهزة المحمولة، مثل
لقاح الملاريا,لقاح الملاريا ( بالإنجليزية : Malaria vaccine ) هو لقاح يستخدم لمنع الإصابة بالملاريا . اللقاح الوحيد المعتمد اعتبارًا من
صفحة دليل ( يونكس ),صفحات الدليل هي وثائق تاتي مسبقا مع يونكس، تعرض جميع المعلومات المتعلقة باي أمر ( حوسبة ) تريد مثل (
ضابط تدفق الكتلة,ضابط تدفق الكتلة هو جهاز يُستخدم لقياس وللتحكم في سريان أو تحكم السوائل والغازات . ويتم تصميم هذا الضابط ومعايرته
