intelligenza artificiale,definizioni specifiche possono date focalizzandosi processi interni ragionamento comportamento esterno sistema intelligente utilizzando misura efficacia somiglianza comportamento umano comportamento ideale
utero artificiale,utero artificiale è dispositivo ipotetico permetta crescita sviluppo embrione all'esterno organismo sesso femminile normalmente dovrebbe portare termine gravidanza l'utilità simile
gps assistito,gps assistito assisted gps gps è sistema consente abbattere tempi necessari localizzazione l'uso terminale gps mostra utilità soprattutto canyon urbani
orizzonte artificiale,l'orizzonte artificiale raramente girorizzonte è strumento giroscopico permette conoscere l'assetto aeromobile rispetto all'asse longitudinale trasversale fornendo informazioni riguardo beccheggio rollio
sistema identificazione automatica,sistema identificazione automatica inglese automatic identification system ais francese système d'identification automatique transponder è sistema automatico tracciamento utilizzato ambito navale
scienza dell'automazione,scienza dell'automazione automatica definisce disciplina applicazioni ingegneristiche studia modalità sequenza eventi desiderati avviene maniera autonoma l'intervento umano essa convergono discipline
aicc,l'aicc acronimo aviation industry cbt computer based training committee è un'associazione internazionale professionisti technology based training addestramento tecnologicamente assistito aicc
carreggiata veicoli,nell'industria automobilistica carreggiata è distanza rispettivi centri ruote asse carreggiata coincide larghezza totale veicolo anzi è minore poiché misura rileva
basic english,basic english british american scientific international commercial è lingua artificiale ottenuta semplificazione lingua inglese charles kay ogden descritta libro basic
scaldaletto,scaldaletto scaldino strumento braciere serviva scaldare letto coperte coricarsi consisteva contenitore metallo solitamente ferro rame terracotta veniva riempito braci prese
cervello vasca,filosofia cervello vasca è scenario proposto hilary putnam riprende racconto daniel dennett ragionare idee conoscenza realtà consapevolezza significato messe prova
controllo mentale,controllo mentale indica psicologia gran numero teorie ritengono pensiero individuale comportamento emozioni decisioni possano controllabili orientati sorgenti esterne psiche umana
bricolage,conosciuto termine francese bricolage è un'attività manuale consiste piccoli lavori persona generalmente professionista esegue conto propria soddisfazione senso distingue viene
richard buckminster fuller,richard buckminster fuller milton luglio los angeles 1º luglio è inventore architetto designer filosofo scrittore conduttore televisivo statunitense professore southern
puleggia,puleggia è organo trasmissione moto costituito disco girevole asse essa eventualmente dotata gole accogliere altrettante funi corde cavi cinghie simili
collettore bussard,collettore bussard è metodo teorico propulsione spaziale usa l'idrogeno interstellare combustibile proposto fisico robert w bussard pratica usa potente campo
ceatec,combined exhibition of advanced technologies italiano esibizione combinata tecnologie avanzate semplicemente ceatec è spettacolo annuale tiene giappone equivalente ces smau
carrozza,carrozza intende genericamente trasporto trazione animale destinato esclusivamente trasporto diffuso xix secolo ovvero all'avvento automobili controparte destinata trasporto merci è
catapulta,catapulta indica genericamente tipo macchina assedio sfrutta braccio scagliare tiro curvo grosse pietre duecento chili proiettili metallo dardi frecce nome
interruttore centrifugo,l'interruttore centrifugo è dispositivo cambia variare rotazione è sottoposto
,è società profit gestisce piattaforma on line gratuita campagne sociali fondata uniti delaware paradiso fiscale usa quartier san francisco cuore
changelog,termine changelog prestito linguistico lingua inglese derivato dall'unione termini change cambiamento log registro è universalmente utilizzato campo progettazione soprattutto informatica
stanza cinese,stanza cinese è esperimento mentale ideato john searle controesempio rispetto teoria dell'intelligenza artificiale forte base ragionamento searle è sintassi grammatica
giornalismo partecipativo,giornalismo partecipativo giornalismo collaborativo inglese citizen journalism open source journalism street journalism grassroots journalism partecipatory journalism democratic journalism è termine
tecnologia civica,tecnologia civica è tecnologia soprattutto informatica abilita l'impegno partecipazione pubblico sviluppo migliorando comunicazione cittadini infrastrutture governative comune comprende applicazioni civiche
dispositivo occultamento,molte ambientazioni fantascientifiche dispositivo occultamento cloaking device inglese è dispositivo immaginario consente rendere completamente invisibile estremamente difficile rilevare sensori persona
computer,computer pronuncia italiana /komˈpjuter/ italiano elaboratore vedi aspetti linguistici è macchina automatizzata programmabile grado eseguire complessi calcoli matematici calcolatore tipi
dipendenza computer,dipendenza computer descritta l'uso eccessivo compulsivo computer persiste gravi negative conseguenze attività personali sociali lavorative aspetto è sottolineato block dichiarato
programmazione informatica,programmazione informatica è l'insieme attività tecniche specializzate programmatori sviluppatori developer svolgono creare programma applicazione software far eseguire computer scrivendo codice
gestione configurazione,informatica gestione configurazioni configuration management è un'attività processo sviluppo software
content management,termine content management italiano gestione contenuti indica serie processi tecnologie supporto raccolta gestione pubblicazione informazioni indipendentemente supporto utilizzato content riferimento
crowdfunding,crowdfunding termine inglese crowd folla funding finanziamento italiano finanziamento collettivo è processo collaborativo utilizza denaro comune sostenere sforzi organizzazioni è
crystal,crystal è programma chimica quantistica effettuare calcoli ab initio sviluppato prevalentemente calcoli cristalli dimensioni superfici dimensioni polimeri dimensione all'utilizzo simmetria
cyber dissidente,cyber dissidente è giornalista professionista giornalista partecipativo pubblica notizie informazioni commenti internet critici regime almeno organizzazioni profit lavorando diffondere conoscenza
metadata,metadato greco μετὰ latino datum informazione plurale data letteralmente dato dato è un'informazione descrive dati tipico metadati è costituito scheda
datasheet,termine datasheet indica documentazione riassume caratteristiche componente componente elettronico meccanico apparato alimentatore caldaia software composto chimico formato datasheet variare seconda
dial up,termine dial up campo telecomunicazioni indica connessioni computer realizzate l'utilizzo modem tramite composizione normale numerazione telefonica cioè utilizzando l'usuale banda
antropologia cyberspazio,l'antropologia cyberspazio è un'area studi facente scienze etnoantropologiche sviluppatasi partire studia interrelazioni sociali mediate strumenti informatici aspetti culturali contesto sviluppano
cittadinanza digitale,cittadinanza digitale intende capacità individuo partecipare società online attore società cittadino digitale diviene portatore diritti doveri relativi all'uso servizi dell'amministrazione
digital divide,divario digitale digital divide è divario esistente accesso effettivo tecnologie dell'informazione particolare personal computer internet è escluso parziale totale motivi
storia digitale,storia digitale indicata l'espressione inglese digital history è disciplina accademica studia crea media strumenti digitali ricerca comunicazione didattica storia è
giornalismo on line,giornalismo on line è l'attività giornalismo svolta rete inglese web journalism
alfabetizzazione digitale,alfabetizzazione digitale inglese digital literacy intende capacità utilizzo nuovi media dà possibilità partecipare attivo società digitalizzata usato alfabetizzazione digitale è
nativo digitale,nativo digitale lingua inglese digital native è espressione oggetto molte critiche coniata mark prensky articolo digital natives digital immigrants pubblicato
strategia digitale,campi gestione strategica strategia marketing strategia aziendale strategia digitale è processo definiscono vision obiettivi opportunità iniziative dell'azienda massimizzare benefici economici
dispositivo filosofia,dispositivo senso filosofico è concetto teorizzato xx secolo metà settanta descrivere aspetti potere agisce riproduce tramite strumento interviene rapporti orientare
sfera dyson,sfera dyson è ipotetica enorme struttura rivestimento applicata attorno corpo stellare catturarne l'energia è teorizzata dall'astronomo britannico freeman dyson
early adopter,termine early adopter utente precoce indicato trendsetter indica utilizzatore nuovi prodotti nuovi servizi nuove tecnologie diffusione massa parla early adopter
ebxml,electronic business using extensible markup language conosciuto business xml ebxml è famiglia standard sponsorizzati oasis cefat obiettivo è fornire infrastruttura
sistema bedaux,sistema bedaux sistema creato metà novecento aumentare massimo produzione industriale eliminando tempi morti prende nome charles eugène bedaux ingegnere parigino
elettrotecnica,l'elettrotecnica è disciplina tecnica applicata all'utilizzo dell'elettricità specificamente l'elettrotecnica concerne produzione trasmissione distribuzione energia elettrica correnti forti bassa frequenza distinguendosi
sonno dispositivi elettronici,ricerca scientifica condotta dall'università oxford l'uso computer compresi dispositivi smartphones andare letto è associato riduzione sonno riduzione qualità sonno casi
electronic performance support system,informatica electronic performance support system sistema supporto prestazioni elettroniche indicato l'acronimo epss indica sistema software gestione conoscenza atto migliora prestazioni
tecnologie emergenti,storia tecnologia tecnologie emergenti rappresentano avanzamenti innovazioni campi tecnologia diverse tecnologie emerse convergenza tecnologica diversi sistemi evoluzione obiettivi simili convergenza
ingegneria,l'ingegneria è disciplina forte connotazione tecnico scientifica obiettivo l'applicazione conoscenze risultati propri scienze matematiche fisiche naturali produrre sistemi soluzioni grado
enhanced gps,tecnologia enhanced global positioning system egps permette possibile migliore localizzazione segnale satellitare gps dispositivi gsm cdma luoghi inaccessibili normali sistemi
ente italiano unificazione,l'ente italiano unificazione acronimo uni è un'associazione privata lucro svolge attività normazione settori industriali commerciali terziario esclusione elettrotecnico elettronico competenza
erewhon,erewhon originale erewhon or over the range è romanzo fantastico satirico samuel butler pubblicato inizialmente forma anonima termine erewhon corrisponde
eurosignal,l'eurosignal sistema rintracciabilità nato sessanta tenuto funzione sino consentiva aderiva servizio possibilità ricevere reale segnale notifica notifica ricevuta dispositivo portatile
frequently asked questions,frequently asked questions conosciute sigla faq letteralmente domande poste frequentemente cioè serie risposte stilate direttamente dall'autore domande vengono poste ritiene
avaria,l'avarìa l'accezione corrente è deterioramento componente sistema sistema complesso rende inservibile incapace continuare fornire prestazione funzione l'avaria è distinta perdita
ingegneria finanziaria,l'ingegneria finanziaria fonda sull'utilizzo sofisticate tecniche modellistica fisico matematica programmazione informatica ricorso strumenti derivanti statistica calcolo probabilità calcolare valore attuale
diagramma flusso,informatica diagramma flusso inglese flow chart è rappresentazione grafica operazioni eseguire l'esecuzione algoritmo singolo passo è visualizzato tramite serie simboli
français fondamental,français fondamental francese fondamentale è versione lingua francese costituita numero ridotto vocaboli regole grammaticali simile basic english lingua inglese elaborato
free on line dictionary of computing,free on line dictionary of computing foldoc è dizionario enciclopedico wiki gratuito on line incentrato aspetti legati all'informatica viene fondato
french tech,french tech è un'etichetta francese rilasciata centri metropolitani riconosciuti ecosistema startup nonché marchio comune utilizzato aziende innovative francesi french tech
razzo fusione nucleare,razzo fusione nucleare è modello razzo utilizza propulsione l'energia derivante fusione nucleare differenza razzi termici nucleari basati fissione costruiti modelli
general purpose,general purpose espressione inglese letteralmente traducibile uso nell'ambito scienze applicate merceologia indentifica dispositivi strumenti meccanismi caratterizzati versatilità adatti impieghi specializzati
glass cockpit,locuzione glass cockpit italiano letteralmente cabina vetro causa presenza schermi computer efficacemente abitacolo visori riferisce cabina pilotaggio informazioni parametri volo
treno gravitazionale,treno gravitazionale è ipotetico trasporto funzione viaggiare punti sfera percorrendo tunnel rettilineo congiunge punti passando direttamente dall'interno sfera corpo dimensioni
libro verde unione europea,libro verde è comunicazione commissione europea illustra determinato settore disciplinare chiarisce punto vista ordine problemi cosiddetti atti atipici previsti disciplinati
letteratura grigia,letteratura grigia è l'insieme testi pubblicati normali canali commercio librario diffusi autori enti organizzazioni pubbliche private all'interno dell'ente produce fini
vaccino hiv,concetto vaccino l'hiv riferisce teorico vaccino grado proteggere individui contratto hiv effetto terapeutico l'hanno contratto attualmente esiste vaccino hiv efficace
html,informatica l'hypertext markup language html traduzione letterale linguaggio marcatori ipertesti è linguaggio markup nato formattazione impaginazione documenti ipertestuali disponibili web
hacktivism,hacktivism italiano hacktivismo è termine deriva dall'unione parole hacking activism indica pratiche dell'azione diretta digitale stile hacker
handover,nell'ambito comunicazioni telematiche wireless handover intende procedura viene cambiato canale usato connessione terminale mobile rete wireless mantenendo attiva comunicazione nell'ambito
linguaggio descrizione hardware,linguaggio descrizione hardware lingua inglese hardware description language acronomo hdl nell'ingegneria informatica indica linguaggio informatico specializzato utilizzato descrivere struttura comportamento
alta tecnologia,alta tecnologia dall'inglese high tech high technology abbreviato hi tech indica tecnologia avanzata esiste classe apparecchiature high tech variano passare
storia scienze agrarie,storia scienze agrarie è visione punto vista storico conoscenze tecnologie riguardano agricolo scienziati all'inizio soprattutto inglesi tedeschi francesi italiani creato
storia fabbricazione candele,storia fabbricazione candele sviluppò secoli indipendente luoghi  candele fabbricate romani partire c vere candele immerse fatte sego prove candele
storia profilattico,storia profilattico risale diversi secoli almeno storia profilattici preservativi condoms utilizzati metodo controllo nascite vedi contraccezione misura protettiva malattie sessualmente
storia apparecchi acustici,apparecchio acustico creato xvii secolo passaggio apparecchi acustici moderni iniziò creazione telefono apparecchio acustico elettrico creato xx secolo distribuito commercialmente
storia nanotecnologia,sebbene nanotecnologia sviluppo relativamente ricerca scientifica l'avanzamento concetti centrali realizza periodo
storia razzi,primi razzi potrebbero comparsi cina secolo dinastia song benché solida prova documentale trovi xiii secolo tecnologia diffuse l'eurasia contestualmente invasioni
storia tecnologia,storia tecnologia è disciplina studia storia scoperta l'invenzione strumenti tecnici influenza cultura società umane sviluppo tecnologie plasmato nell'arco storia dell'umanità
storia telescopi,telescopio è strumento processo trasformazione scoperte campo ottico fisico l'evoluzione strumento è fondamentale aiuto sviluppo dell'astronomia corso secoli
howto,howto how to forma documentazione elettronica particolarmente diffusa ambito informatico rientra campo conoscenza procedurale parola howto resa lingua italiana frase
hype cycle,modello hype cycle lett ciclo dell'esagerazione è metodologia sviluppata gartner società consulenza ricerca analisi campo dell'information technology rappresentare graficamente maturità
iphone edge,l'iphone generazione è smartphone appartenente all'omonima famiglia dell'apple particolare è modello commercializzato appartenente famiglia smartphone presentato gennaio macworld conference expo
iso,norma iso environmental management systems guidelines for incorporating ecodesign italiano sistemi gestione ambientale linee guida l'integrazione dell'ecodesign è norma internazionale
iso,l'iso è standard definito organizzazione internazionale normazione individuare formati carta usati numerosi paesi specialmente europa usi tipografici uniti canada sopravvive
rivoluzione industriale,rivoluzione industriale processo evoluzione economica industrializzazione società sistema agricolo artigianale commerciale divenne sistema industriale moderno caratterizzato dall'uso generalizzato macchine azionate
rivoluzione industriosa,rivoluzione industriosa è teoria avanzata articolo journal of economic history professore olandese storia economica europea jan de vries sviluppata ampiamente
sistema navigazione inerziale,sistema navigazione inerziale inglese inertial reference system irs è ausilio navigazione aeromobile composto computer  sensori particolare giroscopi accelerometri stimare
infopoverty,infopoverty è nome dato programma conferenza mondiale nati nell'ambito nazioni unite l'obiettivo combattere povertà l'applicazione ict tecnologie dell'informazione comunicazione termine
architettura dell'informazione,architettura dell'informazione detta architettura informazioni termine inglese information architecture è struttura organizzativa logica semantica informazioni contenuti processi funzionalità sistema ambiente
tecnologia dell'informazione,l'espressione tecnologia dell'informazione acronimo inglese information technology acronimo it indica l'utilizzo  elaboratori attrezzature telecomunicazione memorizzare recuperare trasmettere manipolare dati
infrastruttura,infrastruttura s'intende serie elementi strutturati intermedia rapporti componenti struttura
windup,termine windup integrale riferimento un'anomala sovraelongazione lineare presentarsi controllori azione integrale pid l'insorgenza windup verificarsi comando attuazione raggiunge valori massimi
interaction design,interaction design progettazione dell'interazione è l'attività progettazione dell'interazione avviene esseri umani sistemi meccanici informatici è disciplina appartiene all'ambito ricerca dell'«interazione
organizzazione internazionale normazione,l'organizzazione internazionale normazione inglese international organization for standardization abbreviazione iso è importante organizzazione livello mondiale definizione norme tecniche termine iso
localizzazione software,informatica entro localizzazione linguistica localizzazione è l'insieme processi adattamento software pensato progettato dato mercato ambiente mercati ambienti particolare altre nazioni
ion beam assisted deposition,l’ion beam assisted deposition ibad è tecnica deposizione film sottili tramite deposizione fisica vapore assistita impiantazione ionica impiantazione ionica intende
telaio jacquard,telaio jacquard è tipo telaio tessitura possibilità eseguire disegni complessi tratta normale telaio è aggiunto macchinario permette movimentazione automatica singoli
base conoscenza,base conoscenza individuata termine inglese knowledge base l'acronimo kb è tipo speciale database gestione conoscenza scopi aziendali culturali didattici essa
lg watch urbane,lg watch urbane è smartwatch commercializzato lg partire maggio dispositivo è dotato connettività wi fi bluetooth è compatibile smartphone android
lte telefonia,telecomunicazioni termine lte sigla long term evolution indica evoluzione standard telefonia mobile cellulare gsm umts cdma2000 td scdma nasce nuova
lte advanced,lte advanced lte+ è standard telefonia mobile evoluzione standard long term evolution lte è sottoposto formalmente candidato sistema 4f all'itu
lte advanced pro,lte advanced pro lte pro denominato pro pre-5 project è nome standard 3gpp release rappresenta standard telefonia mobile generazione successiva
fanale veicoli stradali,fanali dispositivi atti generare fascio luminoso segnalazione l'illuminazione veicoli trasporto generalmente conosciuti fari proiettori gruppi ottici
lawrence lessig,lawrence lessig rapid city giugno è giurista statunitense direttore edmond j safra foundation center for ethics dell'università harvard insegna diritto
learning object metadata,learning object metadata lom è standard fissa minimo proprietà necessario gestione l'allocazione valutazione learning object standard lom approvato dall'ieee institute
sistema legacy,informatica sistema legacy ereditato è lascito passato è sistema informatico un'applicazione componente obsoleto continua usato poiché l'utente un'organizzazione intende rimpiazzarlo
variazioni tensione indotte luce,variazione tensione indotta luce è tecnica analisi guasti semiconduttori usa sorgente laser luce lunghezza d'onda dell'infrarosso indurre alterazioni tensione dispositivo
link capacity adjustment scheme,link capacity adjustment scheme schema aggiustamento capacità link abbreviato lcas è meccanismo utilizzato controllo dinamico banda schemi trasmissivi basati concatenazione
lista rigassificatori,elenco rigassificatori
polaroid istantanea modelli,lista completa macchine fotografiche istantanee vendute polaroid corporation fotocamere ordinate tipo
lista windows phone,pagina raccoglie paragona caratteristiche hardware apparati dotati sistema operativo windows phone
lista codec,lista codec
lista biblioteche digitali,lista biblioteche digitali
lista console,lista console sebbene esaustiva raccoglie console videogiochi inclusi dispositivi portatili suddivise ere generazioni appartenenza periodi suddividono seconda contemporaneità caratteristica definiva
lista codici osservatori,osservatorio astronomico è struttura utilizzata osservare oggetti celesti codici osservatori vengono assegnati minor planet center coordinato dall'unione astronomica internazionale catalogare
comunità virtuali utenti,comunità virtuale comunità online è nell'accezione comune termine interessate determinato argomento approccio comune relazione corrispondono rete telematica oggigiorno prevalenza internet
luddismo,luddismo è movimento protesta operaia sviluppatosi all'inizio xix secolo inghilterra caratterizzato sabotaggio produzione industriale macchinari telaio meccanico introdotti rivoluzione industriale
learning,learning mobile learning è l'apprendimento distanza l'ausilio dispositivi elettronici mobili personali pda telefono cellulare riproduttori audio digitali fotocamere digitali registratori
man unix,man è comando sistemi operativi unix unix like dispone visualizzare cosiddette man pages abbreviazione manual pages ovvero pagine manuale rappresenta
mapscape,mapscape bv è un'azienda olandese b2b fornitrice servizi mappe digitali società fondata henk eemers ralf stollenwerk é attitva settore automobilistico
cervello matriosca,cervello matriosca traduzione dell'inglese matrioshka brain talora abbreviato mb è un'ipotetica megastruttura proposta futurologo robert j bradbury basata concetto sfera
stazione sonda meccanica,stazione sonda meccanica viene impiegata acquisire segnali nodi interni dispositivi semiconduttori stazione utilizza manipolatori consentono posizionamento esatto sottili aghi superficie
tecnologia medievale,l'espressione tecnologia medievale riferisce tecnologia impiegata medioevo ovvero l'epoca storica compresa secoli xv rinascimento xii secolo l'europa medievale vide cambiamento
metadato,metadato greco μετὰ latino datum informazione plurale data letteralmente dato dato è un'informazione descrive dati tipico metadati è costituito scheda
mets,mets metadata encoding and transmission standard è standard codificare xml metadati descrittivi amministrativi strutturali riguardanti risorse digitali standard è mantenuto
microcomputer,microcomputer microelaboratore settanta abbreviato micro è computer generalmente dotato singolo microprocessore µp costo limitato ingombro generalmente ridotto poter acquistato utilizzato
micropatterning,micropatterning è l'arte miniaturizzare pattern schemi usa particolare elettronica diventando standard nell'ingegneria biomateriali ricerca biologica cellulare litografia leggera applicano metodi
microfotonica,microfotonica è branca dell'ottica studia propagazione luce sistemi lunghezze caratteristiche dell'ordine lunghezza d'onda luce luce visibile vuol lunghezze vanno micrometri
microsoft compressed html help,microsoft compressed html help chm è formato proprietario file aiuto linea sviluppato microsoft distribuito successore microsoft winhelp è distribuito windows
ciclostile,ciclostile duplicatore stencil raramente mimeografo è sistema stampa meccanico oramai obsoleto largamente utilizzato xx secolo produrre manualmente stampe piccola tiratura
trasferimento mente,trasferimento mente mind uploading lingua inglese letteralmente caricamento mente emulazione cervello è l'ipotetico processo trasferimento copia mente cosciente cervello substrato
miniaturizzazione,definisce miniaturizzazione costante tendenza tecnologica rimpicciolimento dispositivi meccanici ottici elettronici sebbene praticata tempi antichi miniaturizzazione afferma paradigma dominante nell'età moderna
ministero dell'istruzione cultura scienza,ministero dell'istruzione cultura scienza olandese ministerie van onderwijs cultuur en wetenschappen ocw è ministero olandese responsabile l'istruzione cultura scienza ricerca
mobile telephone switching office,mtso è l'acronimo mobile telephone switching office equivalente mobile rete pstn  l'mtso contiene meccanismi commutazione msc acronimo mobile switching
mobile commerce,mobile commerce conosciuto commerce indica capacità gestire commercio elettronico commerce l'uso dispositivo mobile telefono cellulare pda smartphone mobile commerce viene
rete sociale mobile,rete sociale mobile è particolare tipo rete sociale individui interessi simili dialogano altre dispositivo cellulare tablet simile rete sociale web
operatore virtuale rete mobile,telecomunicazioni operatore virtuale rete mobile inglese mobile virtual network operator sigla mvno è società fornisce servizi telefonia mobile licenza spettro
monitoring as service,monitoring as service maas italiano monitoraggio servizio è modelli consegna cloud computing qualsiasi tipo servizio xaas è framework facilita sviluppo
monitor fosforo verde,monitor fosforo verde è tipo  monitor personal computer schermo monocromatico tubo catodico caratteri venivano rappresentati fosfori verde p1
motor industry software reliability association,motor industry software reliability association sigla misra italiano associazione dell'affidabilità software settore autoveicoli è un'organizzazione produce linee guida sviluppo software
multi band,settore telecomunicazioni termini dual band tri band quad band penta band multi band riferiscono dispositivo specialmente telefoni cellulari supporta frequenze
multimedia broadcast multicast service,multimedia broadcast multicast service mbms è specifica interfaccia punto multipunto reti cellulari 3gpp esistenti future progettata fornire consegna efficiente servizi
nanosocialismo,nanosocialismo riferisce generalmente serie teorie economiche organizzazione sociale sostengono proprietà collettiva l'amministrazione ricerca sviluppo utilizzo nanotecnologia
nanostruttura,termine nanostruttura nanoaggregato conosciuto cluster indica sistema costituito numero atomi molecole unità migliaia dimensioni dell'ordine nanometro studio nanostrutture appartiene classe
distretto neihu,distretto neihu cinese tradizionale 內湖區 mandarino pinyin nèihú qū è distretto taipei superficie km² popolazione abitanti
rivoluzione neolitica,-la rivoluzione neolitica rivoluzioni agricole succedute storia dell'umanità periodi diversi aree portò transizione economia sussistenza basata caccia raccolta all'addomesticazione animali
economie rete,economie rete esternalità rete descrivono situazione l'utilità consumatore trae consumo dipende positivo negativo numero individui consumano acquistato
nixie,tubo nixie ˈnɪk.siː è display numerico costituito tubo simile valvola termoionica interno disposti serie elettrodi sagomati forma dieci cifre decimali
nokia,nokia è smartphone android fascia bassa dell'azienda finlandese nokia dotato android go sviluppato hmd global debuttato mobile world congress barcellona
nokia lumia,nokia lumia è phablet prodotto nokia
nyctografia,nyctografia è sistema scrittura basato cifrario sostituzione ideato lewis carroll autore de avventure alice meraviglie riuscire scrivere buio nome sistema
open researcher and contributor id,l'open researcher and contributor id acronimo orcid è identificativo alfanumerico proprietario l'identificazione univoca scienziati autori letteratura scientifica risponde problema distinguere
assistente office,l'assistente office è caratteristica inclusa microsoft office versioni seguenti office l'assistente è rimosso detta microsoft nuova interfaccia grafica facilita esponenziale
ontologia informatica,informatica un'ontologia è rappresentazione formale condivisa esplicita concettualizzazione dominio interesse dettaglio tratta teoria assiomatica ordine esprimibile logica descrittiva termine ontologia
costruzione ontologie,costruzione ontologie informatica è campo studia tecniche metodologie costruire ontologie ontologie definite specifica esplicita concettualizzazione un'ontologia esprime particolare dominio l'insieme
open handset alliance,l'open handset alliance abbreviato oha è accordo differenti compagnie google capofila asus htc intel motorola qualcomm mobile samsung nvidia obiettivo
standard aperto,standard aperto dall'inglese open standard è standard disponibile pubblico diversi diritti esso associati diverse proprietà è progettato es processo aperto
corrente indotta fascio ottico,corrente indotta fascio ottico optical beam induced current è tecnica analisi semiconduttori utilizza fascio laser scandito indurre corrente interno scansione
over the air,l'acronimo over the air ota s'intende tipologia scambio dati consente l'aggiornamento software dispositivo digitale tablet smartphone etc tramite comunicazione punto
psola,psola acronimo pitch synchronous overlap and add sovrapposizione aggiunta toni sincroni è algoritmo usato sintesi vocale psola mbrola basa difoni
ruota pale,ruota pale è sistema propulsione utilizzato passato imbarcazione trasmettere l'energia meccanica all'acqua ottenendo reazione spinta è ruota contornata serie palette
cercapersone,cercapersone radioavviso personale è apparecchio elettronico utilizzato soprattutto caduto disuso diffusione telefoni cellulari apparecchio è terminale mobile sistema wireless sostiene
moto perpetuo,moto perpetuo intende regime funzionamento macchina viene creata energia contraddizione principi termodinamica definizione max planck
cilindro fonografico,cilindro fonografico è supporto audio inventato thomas edison uniti xix secolo  registrato cilindri grandi cantanti dell'epoca enrico caruso beniamino
placca pioneer,placca pioneer indica l'effigie presente placche commemorative alluminio anodizzato oro posizionate bordo sonde pioneer rispettivamente nell'eventualità sonde venissero intercettate esseri
podcasting,podcasting è l'insieme tecnologie operazioni relative download automatico file qualsivoglia natura detti podcast fusione contrazione pod personal on demand vocabolario
documento posizione,documento posizione inglese position paper espressione traducibile italiano posizione documento sintesi documento illustra posizione è saggio presenta un'opinione questione tipicamente
società post industriale,società post industriale è concetto introdotto diversi teorici sociologia economia descrivere raggiunto alcune società sviluppate sistema sociale economico evoluto base
postscript,postscript è linguaggio descrizione pagina interpretato particolarmente adatto descrizione pagine immagini sviluppato adobe systems inizialmente usato linguaggio controllo stampanti postscript
filosofia postmoderna,filosofia postmoderna è corrente filosofica assume oltrepassamento idee caratterizzato modernità iniziando critica filosofia continentale è fortemente influenzata fenomenologia strutturalismo esistenzialismo
powervu,powervu è standard codifica trasmissioni destinate un'utenza commerciale ristretta sviluppato dall'azienda informatica statunitense scientific atlanta è sistema criptaggio ritenuto estremamente
conoscenza procedurale,conoscenza procedurale definita italiano termine inglese know how è conoscenza operazione dev'essere correttamente eseguita conoscenza procedurale è diversa tipi conoscenza
memoria procedurale,memoria procedurale memoria implicita è memoria cose usano oggetti quotidiana affidano memoria procedurale tipo memoria consente ricordare legare scarpe andare
processo,diritto processo sequenza atti giuridici teso tutelare posizioni giuridiche soggettive
marketing prossimità,marketing prossimità proximity marketing è tecnica marketing opera un'area geografica delimitata precisa tecnologie comunicazione tipo visuale mobile promuovere vendita prodotti
pugwash conferences on science and world affairs,pugwash conferences on science and world affairs è organizzazione governativa sede canada principale è sostenere compatibilità sviluppo scientifico l'equilibrio geopolitico
